"Region_ID","Region_Name","Region_Lat","Region_Lon","Vaccine_Name","Vaccine_Abbreviation","Age_Group","Coverage_Percentage","Year_Value"
22,"Trento",46.06893511,11.12123097,"Morbillo, Parotite, Rosolia, Varicella","MPRV_second_dose","18 years","92.76",2022
22,"Trento",46.06893511,11.12123097,"Parotite (prima dose)","PAR_first_dose","18 years","94.31",2022
22,"Trento",46.06893511,11.12123097,"Parotite (seconda dose)","PAR_second_dose","18 years","92.27",2022
22,"Trento",46.06893511,11.12123097,"Rosolia (prima dose)","ROS_first_dose","18 years","94.31",2022
22,"Trento",46.06893511,11.12123097,"Rosolia (seconda dose)","ROS_second_dose","18 years","92.45",2022
22,"Trento",46.06893511,11.12123097,"Meningococco C coniugato","Men C","18 years","85.61",2022
22,"Trento",46.06893511,11.12123097,"Polio","POL","18 years","85.36",2022
22,"Trento",46.06893511,11.12123097,"Epatite A","EP A","18 years","4.54",2022
22,"Trento",46.06893511,11.12123097,"Meningococco ACYW coniugato","Men ACYW","18 years","84.44",2022
5,"Veneto",45.43490485,12.33845213,"Difterite","DIF","18 years","84.66",2022
5,"Veneto",45.43490485,12.33845213,"Tetano","TET","18 years","85.12",2022
5,"Veneto",45.43490485,12.33845213,"Pertosse","PER","18 years","83.92",2022
5,"Veneto",45.43490485,12.33845213,"Morbillo, Parotite, Rosolia, Varicella","MPRV_first_dose","18 years","95.26",2022
5,"Veneto",45.43490485,12.33845213,"Morbillo, Parotite, Rosolia, Varicella","MPRV_second_dose","18 years","93.02",2022
5,"Veneto",45.43490485,12.33845213,"Parotite (prima dose)","PAR_first_dose","18 years","95.13",2022
5,"Veneto",45.43490485,12.33845213,"Parotite (seconda dose)","PAR_second_dose","18 years","92.27",2022
5,"Veneto",45.43490485,12.33845213,"Rosolia (prima dose)","ROS_first_dose","18 years","95.17",2022
5,"Veneto",45.43490485,12.33845213,"Rosolia (seconda dose)","ROS_second_dose","18 years","92.54",2022
5,"Veneto",45.43490485,12.33845213,"Meningococco C coniugato","Men C","18 years","79.69",2022
5,"Veneto",45.43490485,12.33845213,"Polio","POL","18 years","84.44",2022
5,"Veneto",45.43490485,12.33845213,"Epatite A","EP A","18 years","11.69",2022
5,"Veneto",45.43490485,12.33845213,"Meningococco ACYW coniugato","Men ACYW","18 years","84.37",2022
6,"Friuli-Venezia Giulia",45.6494354,13.76813649,"Difterite","DIF","18 years","79.76",2022
6,"Friuli-Venezia Giulia",45.6494354,13.76813649,"Tetano","TET","18 years","81.02",2022
6,"Friuli-Venezia Giulia",45.6494354,13.76813649,"Pertosse","PER","18 years","78.85",2022
6,"Friuli-Venezia Giulia",45.6494354,13.76813649,"Morbillo, Parotite, Rosolia, Varicella","MPRV_first_dose","18 years","94.38",2022
6,"Friuli-Venezia Giulia",45.6494354,13.76813649,"Morbillo, Parotite, Rosolia, Varicella","MPRV_second_dose","18 years","92.54",2022
6,"Friuli-Venezia Giulia",45.6494354,13.76813649,"Parotite (prima dose)","PAR_first_dose","18 years","94.34",2022
6,"Friuli-Venezia Giulia",45.6494354,13.76813649,"Parotite (seconda dose)","PAR_second_dose","18 years","92.01",2022
6,"Friuli-Venezia Giulia",45.6494354,13.76813649,"Rosolia (prima dose)","ROS_first_dose","18 years","94.32",2022
6,"Friuli-Venezia Giulia",45.6494354,13.76813649,"Rosolia (seconda dose)","ROS_second_dose","18 years","92.11",2022
6,"Friuli-Venezia Giulia",45.6494354,13.76813649,"Meningococco C coniugato","Men C","18 years","75.21",2022
6,"Friuli-Venezia Giulia",45.6494354,13.76813649,"Polio","POL","18 years","78.72",2022
6,"Friuli-Venezia Giulia",45.6494354,13.76813649,"Epatite A","EP A","18 years","5.95",2022
6,"Friuli-Venezia Giulia",45.6494354,13.76813649,"Meningococco ACYW coniugato","Men ACYW","18 years","75.21",2022
7,"Liguria",44.41149315,8.9326992,"Difterite","DIF","18 years","67.91",2022
7,"Liguria",44.41149315,8.9326992,"Tetano","TET","18 years","68",2022
7,"Liguria",44.41149315,8.9326992,"Pertosse","PER","18 years","67.25",2022
7,"Liguria",44.41149315,8.9326992,"Morbillo, Parotite, Rosolia, Varicella","MPRV_first_dose","18 years","76.57",2022
7,"Liguria",44.41149315,8.9326992,"Morbillo, Parotite, Rosolia, Varicella","MPRV_second_dose","18 years","70.86",2022
7,"Liguria",44.41149315,8.9326992,"Parotite (prima dose)","PAR_first_dose","18 years","76.75",2022
7,"Liguria",44.41149315,8.9326992,"Parotite (seconda dose)","PAR_second_dose","18 years","70.59",2022
7,"Liguria",44.41149315,8.9326992,"Rosolia (prima dose)","ROS_first_dose","18 years","76.72",2022
7,"Liguria",44.41149315,8.9326992,"Rosolia (seconda dose)","ROS_second_dose","18 years","70.75",2022
7,"Liguria",44.41149315,8.9326992,"Meningococco C coniugato","Men C","18 years","65.92",2022
7,"Liguria",44.41149315,8.9326992,"Polio","POL","18 years","67.11",2022
7,"Liguria",44.41149315,8.9326992,"Epatite A","EP A","18 years","5.28",2022
7,"Liguria",44.41149315,8.9326992,"Meningococco ACYW coniugato","Men ACYW","18 years","68.06",2022
8,"Emilia-Romagna",44.49436681,11.3417208,"Difterite","DIF","18 years","89.32",2022
8,"Emilia-Romagna",44.49436681,11.3417208,"Tetano","TET","18 years","89.72",2022
8,"Emilia-Romagna",44.49436681,11.3417208,"Pertosse","PER","18 years","87.66",2022
8,"Emilia-Romagna",44.49436681,11.3417208,"Morbillo, Parotite, Rosolia, Varicella","MPRV_first_dose","18 years","97.46",2022
8,"Emilia-Romagna",44.49436681,11.3417208,"Morbillo, Parotite, Rosolia, Varicella","MPRV_second_dose","18 years","94.66",2022
8,"Emilia-Romagna",44.49436681,11.3417208,"Parotite (prima dose)","PAR_first_dose","18 years","97.28",2022
8,"Emilia-Romagna",44.49436681,11.3417208,"Parotite (seconda dose)","PAR_second_dose","18 years","94.05",2022
8,"Emilia-Romagna",44.49436681,11.3417208,"Rosolia (prima dose)","ROS_first_dose","18 years","97.34",2022
8,"Emilia-Romagna",44.49436681,11.3417208,"Rosolia (seconda dose)","ROS_second_dose","18 years","94.27",2022
8,"Emilia-Romagna",44.49436681,11.3417208,"Meningococco C coniugato","Men C","18 years","89.82",2022
8,"Emilia-Romagna",44.49436681,11.3417208,"Polio","POL","18 years","94.45",2022
8,"Emilia-Romagna",44.49436681,11.3417208,"Epatite A","EP A","18 years","9.36",2022
8,"Emilia-Romagna",44.49436681,11.3417208,"Meningococco ACYW coniugato","Men ACYW","18 years","87.8",2022
9,"Toscana",43.76923077,11.25588885,"Difterite","DIF","18 years","77.91",2022
9,"Toscana",43.76923077,11.25588885,"Tetano","TET","18 years","78.87",2022
9,"Toscana",43.76923077,11.25588885,"Pertosse","PER","18 years","77.29",2022
9,"Toscana",43.76923077,11.25588885,"Morbillo, Parotite, Rosolia, Varicella","MPRV_first_dose","18 years","89.94",2022
9,"Toscana",43.76923077,11.25588885,"Morbillo, Parotite, Rosolia, Varicella","MPRV_second_dose","18 years","89.72",2022
9,"Toscana",43.76923077,11.25588885,"Parotite (prima dose)","PAR_first_dose","18 years","88.92",2022
9,"Toscana",43.76923077,11.25588885,"Parotite (seconda dose)","PAR_second_dose","18 years","88.66",2022
9,"Toscana",43.76923077,11.25588885,"Rosolia (prima dose)","ROS_first_dose","18 years","89.31",2022
9,"Toscana",43.76923077,11.25588885,"Rosolia (seconda dose)","ROS_second_dose","18 years","89.06",2022
9,"Toscana",43.76923077,11.25588885,"Meningococco C coniugato","Men C","18 years","23.37",2022
9,"Toscana",43.76923077,11.25588885,"Polio","POL","18 years","74.93",2022
9,"Toscana",43.76923077,11.25588885,"Epatite A","EP A","18 years","3.41",2022
9,"Toscana",43.76923077,11.25588885,"Meningococco ACYW coniugato","Men ACYW","18 years","15.51",2022
10,"Umbria",43.10675841,12.38824698,"Difterite","DIF","18 years","88.61",2022
10,"Umbria",43.10675841,12.38824698,"Tetano","TET","18 years","88.71",2022
10,"Umbria",43.10675841,12.38824698,"Pertosse","PER","18 years","87.92",2022
10,"Umbria",43.10675841,12.38824698,"Morbillo, Parotite, Rosolia, Varicella","MPRV_first_dose","18 years","96.84",2022
10,"Umbria",43.10675841,12.38824698,"Morbillo, Parotite, Rosolia, Varicella","MPRV_second_dose","18 years","95.45",2022
10,"Umbria",43.10675841,12.38824698,"Parotite (prima dose)","PAR_first_dose","18 years","96.7",2022
10,"Umbria",43.10675841,12.38824698,"Parotite (seconda dose)","PAR_second_dose","18 years","94.43",2022
10,"Umbria",43.10675841,12.38824698,"Rosolia (prima dose)","ROS_first_dose","18 years","96.8",2022
10,"Umbria",43.10675841,12.38824698,"Rosolia (seconda dose)","ROS_second_dose","18 years","94.65",2022
10,"Umbria",43.10675841,12.38824698,"Meningococco C coniugato","Men C","18 years","88.43",2022
10,"Umbria",43.10675841,12.38824698,"Polio","POL","18 years","96",2022
10,"Umbria",43.10675841,12.38824698,"Epatite A","EP A","18 years","2.38",2022
10,"Umbria",43.10675841,12.38824698,"Meningococco ACYW coniugato","Men ACYW","18 years","51.23",2022
11,"Marche",43.61675973,13.5188753,"Difterite","DIF","18 years","84.33",2022
11,"Marche",43.61675973,13.5188753,"Tetano","TET","18 years","84.39",2022
11,"Marche",43.61675973,13.5188753,"Pertosse","PER","18 years","83.86",2022
11,"Marche",43.61675973,13.5188753,"Morbillo, Parotite, Rosolia, Varicella","MPRV_first_dose","18 years","96.3",2022
11,"Marche",43.61675973,13.5188753,"Morbillo, Parotite, Rosolia, Varicella","MPRV_second_dose","18 years","94.3",2022
11,"Marche",43.61675973,13.5188753,"Parotite (prima dose)","PAR_first_dose","18 years","95.86",2022
11,"Marche",43.61675973,13.5188753,"Parotite (seconda dose)","PAR_second_dose","18 years","93.23",2022
11,"Marche",43.61675973,13.5188753,"Rosolia (prima dose)","ROS_first_dose","18 years","95.85",2022
11,"Marche",43.61675973,13.5188753,"Rosolia (seconda dose)","ROS_second_dose","18 years","93.22",2022
11,"Marche",43.61675973,13.5188753,"Meningococco C coniugato","Men C","18 years","69.07",2022
11,"Marche",43.61675973,13.5188753,"Polio","POL","18 years","84.26",2022
11,"Marche",43.61675973,13.5188753,"Epatite A","EP A","18 years","3.32",2022
11,"Marche",43.61675973,13.5188753,"Meningococco ACYW coniugato","Men ACYW","18 years","71.43",2022
12,"Lazio",41.89277044,12.48366722,"Difterite","DIF","18 years","67.21",2022
12,"Lazio",41.89277044,12.48366722,"Tetano","TET","18 years","67.21",2022
12,"Lazio",41.89277044,12.48366722,"Pertosse","PER","18 years","66.86",2022
12,"Lazio",41.89277044,12.48366722,"Morbillo, Parotite, Rosolia, Varicella","MPRV_first_dose","18 years","97.58",2022
12,"Lazio",41.89277044,12.48366722,"Morbillo, Parotite, Rosolia, Varicella","MPRV_second_dose","18 years","91.47",2022
12,"Lazio",41.89277044,12.48366722,"Parotite (prima dose)","PAR_first_dose","18 years","97.49",2022
12,"Lazio",41.89277044,12.48366722,"Parotite (seconda dose)","PAR_second_dose","18 years","91.06",2022
12,"Lazio",41.89277044,12.48366722,"Rosolia (prima dose)","ROS_first_dose","18 years","97.53",2022
12,"Lazio",41.89277044,12.48366722,"Rosolia (seconda dose)","ROS_second_dose","18 years","91.17",2022
12,"Lazio",41.89277044,12.48366722,"Meningococco C coniugato","Men C","18 years","99.78",2022
12,"Lazio",41.89277044,12.48366722,"Polio","POL","18 years","60.22",2022
12,"Lazio",41.89277044,12.48366722,"Epatite A","EP A","18 years","2.27",2022
12,"Lazio",41.89277044,12.48366722,"Meningococco ACYW coniugato","Men ACYW","18 years","55.95",2022
13,"Abruzzo",42.35122196,13.39843823,"Difterite","DIF","18 years","64.72",2022
13,"Abruzzo",42.35122196,13.39843823,"Tetano","TET","18 years","64.74",2022
13,"Abruzzo",42.35122196,13.39843823,"Pertosse","PER","18 years","67.15",2022
13,"Abruzzo",42.35122196,13.39843823,"Morbillo, Parotite, Rosolia, Varicella","MPRV_first_dose","18 years","94.8",2022
13,"Abruzzo",42.35122196,13.39843823,"Morbillo, Parotite, Rosolia, Varicella","MPRV_second_dose","18 years","90.31",2022
13,"Abruzzo",42.35122196,13.39843823,"Parotite (prima dose)","PAR_first_dose","18 years","94.76",2022
13,"Abruzzo",42.35122196,13.39843823,"Parotite (seconda dose)","PAR_second_dose","18 years","90.08",2022
13,"Abruzzo",42.35122196,13.39843823,"Rosolia (prima dose)","ROS_first_dose","18 years","94.77",2022
13,"Abruzzo",42.35122196,13.39843823,"Rosolia (seconda dose)","ROS_second_dose","18 years","90.09",2022
13,"Abruzzo",42.35122196,13.39843823,"Meningococco C coniugato","Men C","18 years","64.16",2022
13,"Abruzzo",42.35122196,13.39843823,"Polio","POL","18 years","67",2022
13,"Abruzzo",42.35122196,13.39843823,"Epatite A","EP A","18 years","1.19",2022
13,"Abruzzo",42.35122196,13.39843823,"Meningococco ACYW coniugato","Men ACYW","18 years","51.79",2022
14,"Molise",41.55774754,14.65916051,"Difterite","DIF","18 years","62.04",2022
14,"Molise",41.55774754,14.65916051,"Tetano","TET","18 years","62.04",2022
14,"Molise",41.55774754,14.65916051,"Pertosse","PER","18 years","62.04",2022
14,"Molise",41.55774754,14.65916051,"Morbillo, Parotite, Rosolia, Varicella","MPRV_first_dose","18 years","94.63",2022
14,"Molise",41.55774754,14.65916051,"Morbillo, Parotite, Rosolia, Varicella","MPRV_second_dose","18 years","89.3",2022
14,"Molise",41.55774754,14.65916051,"Parotite (prima dose)","PAR_first_dose","18 years","94.63",2022
14,"Molise",41.55774754,14.65916051,"Parotite (seconda dose)","PAR_second_dose","18 years","89.3",2022
14,"Molise",41.55774754,14.65916051,"Rosolia (prima dose)","ROS_first_dose","18 years","94.63",2022
14,"Molise",41.55774754,14.65916051,"Rosolia (seconda dose)","ROS_second_dose","18 years","89.3",2022
14,"Molise",41.55774754,14.65916051,"Meningococco C coniugato","Men C","18 years","45.9",2022
14,"Molise",41.55774754,14.65916051,"Polio","POL","18 years","47.35",2022
14,"Molise",41.55774754,14.65916051,"Epatite A","EP A","18 years","1.5",2022
14,"Molise",41.55774754,14.65916051,"Meningococco ACYW coniugato","Men ACYW","18 years","41.03",2022
15,"Campania",40.83956555,14.25084984,"Difterite","DIF","18 years","45.24",2022
15,"Campania",40.83956555,14.25084984,"Tetano","TET","18 years","45.27",2022
15,"Campania",40.83956555,14.25084984,"Pertosse","PER","18 years","45.06",2022
15,"Campania",40.83956555,14.25084984,"Morbillo, Parotite, Rosolia, Varicella","MPRV_first_dose","18 years","93.65",2022
15,"Campania",40.83956555,14.25084984,"Morbillo, Parotite, Rosolia, Varicella","MPRV_second_dose","18 years","87.94",2022
15,"Campania",40.83956555,14.25084984,"Parotite (prima dose)","PAR_first_dose","18 years","93.62",2022
15,"Campania",40.83956555,14.25084984,"Parotite (seconda dose)","PAR_second_dose","18 years","87.85",2022
15,"Campania",40.83956555,14.25084984,"Rosolia (prima dose)","ROS_first_dose","18 years","93.64",2022
15,"Campania",40.83956555,14.25084984,"Rosolia (seconda dose)","ROS_second_dose","18 years","87.89",2022
15,"Campania",40.83956555,14.25084984,"Meningococco C coniugato","Men C","18 years","32.97",2022
15,"Campania",40.83956555,14.25084984,"Polio","POL","18 years","43.33",2022
15,"Campania",40.83956555,14.25084984,"Epatite A","EP A","18 years","0.81",2022
15,"Campania",40.83956555,14.25084984,"Meningococco ACYW coniugato","Men ACYW","18 years","33.65",2022
16,"Puglia",41.12559576,16.86736689,"Difterite","DIF","18 years","67.54",2022
16,"Puglia",41.12559576,16.86736689,"Tetano","TET","18 years","67.57",2022
16,"Puglia",41.12559576,16.86736689,"Pertosse","PER","18 years","67.43",2022
16,"Puglia",41.12559576,16.86736689,"Morbillo, Parotite, Rosolia, Varicella","MPRV_first_dose","18 years","94.49",2022
16,"Puglia",41.12559576,16.86736689,"Morbillo, Parotite, Rosolia, Varicella","MPRV_second_dose","18 years","91.72",2022
16,"Puglia",41.12559576,16.86736689,"Parotite (prima dose)","PAR_first_dose","18 years","94.46",2022
16,"Puglia",41.12559576,16.86736689,"Parotite (seconda dose)","PAR_second_dose","18 years","91.61",2022
16,"Puglia",41.12559576,16.86736689,"Rosolia (prima dose)","ROS_first_dose","18 years","94.49",2022
16,"Puglia",41.12559576,16.86736689,"Rosolia (seconda dose)","ROS_second_dose","18 years","91.67",2022
16,"Puglia",41.12559576,16.86736689,"Meningococco C coniugato","Men C","18 years","68.09",2022
16,"Puglia",41.12559576,16.86736689,"Polio","POL","18 years","66.88",2022
16,"Puglia",41.12559576,16.86736689,"Epatite A","EP A","18 years","79.05",2022
16,"Puglia",41.12559576,16.86736689,"Meningococco ACYW coniugato","Men ACYW","18 years","75.91",2022
17,"Basilicata",40.63947052,15.80514834,"Difterite","DIF","18 years","85.9",2022
17,"Basilicata",40.63947052,15.80514834,"Tetano","TET","18 years","85.9",2022
17,"Basilicata",40.63947052,15.80514834,"Pertosse","PER","18 years","85.9",2022
17,"Basilicata",40.63947052,15.80514834,"Morbillo, Parotite, Rosolia, Varicella","MPRV_first_dose","18 years","95.87",2022
17,"Basilicata",40.63947052,15.80514834,"Morbillo, Parotite, Rosolia, Varicella","MPRV_second_dose","18 years","93.28",2022
17,"Basilicata",40.63947052,15.80514834,"Parotite (prima dose)","PAR_first_dose","18 years","95.87",2022
17,"Basilicata",40.63947052,15.80514834,"Parotite (seconda dose)","PAR_second_dose","18 years","93.28",2022
17,"Basilicata",40.63947052,15.80514834,"Rosolia (prima dose)","ROS_first_dose","18 years","95.87",2022
17,"Basilicata",40.63947052,15.80514834,"Rosolia (seconda dose)","ROS_second_dose","18 years","93.28",2022
17,"Basilicata",40.63947052,15.80514834,"Meningococco C coniugato","Men C","18 years","71.31",2022
17,"Basilicata",40.63947052,15.80514834,"Polio","POL","18 years","84.31",2022
17,"Basilicata",40.63947052,15.80514834,"Epatite A","EP A","18 years","0.62",2022
17,"Basilicata",40.63947052,15.80514834,"Meningococco ACYW coniugato","Men ACYW","18 years","78.73",2022
18,"Calabria",38.90597598,16.59440194,"Difterite","DIF","18 years","67.48",2022
18,"Calabria",38.90597598,16.59440194,"Tetano","TET","18 years","67.48",2022
18,"Calabria",38.90597598,16.59440194,"Pertosse","PER","18 years","67.48",2022
18,"Calabria",38.90597598,16.59440194,"Morbillo, Parotite, Rosolia, Varicella","MPRV_first_dose","18 years","82.57",2022
18,"Calabria",38.90597598,16.59440194,"Morbillo, Parotite, Rosolia, Varicella","MPRV_second_dose","18 years","73.41",2022
18,"Calabria",38.90597598,16.59440194,"Parotite (prima dose)","PAR_first_dose","18 years","81.77",2022
18,"Calabria",38.90597598,16.59440194,"Parotite (seconda dose)","PAR_second_dose","18 years","72.55",2022
18,"Calabria",38.90597598,16.59440194,"Rosolia (prima dose)","ROS_first_dose","18 years","82.32",2022
18,"Calabria",38.90597598,16.59440194,"Rosolia (seconda dose)","ROS_second_dose","18 years","72.68",2022
18,"Calabria",38.90597598,16.59440194,"Meningococco C coniugato","Men C","18 years","66.13",2022
18,"Calabria",38.90597598,16.59440194,"Polio","POL","18 years","65.47",2022
18,"Calabria",38.90597598,16.59440194,"Epatite A","EP A","18 years","15.85",2022
18,"Calabria",38.90597598,16.59440194,"Meningococco ACYW coniugato","Men ACYW","18 years","57.77",2022
19,"Sicilia",38.11569725,13.3623566999999,"Difterite","DIF","18 years","54.08",2022
19,"Sicilia",38.11569725,13.3623566999999,"Tetano","TET","18 years","54.11",2022
19,"Sicilia",38.11569725,13.3623566999999,"Pertosse","PER","18 years","53.03",2022
19,"Sicilia",38.11569725,13.3623566999999,"Morbillo, Parotite, Rosolia, Varicella","MPRV_first_dose","18 years","93.61",2022
19,"Sicilia",38.11569725,13.3623566999999,"Morbillo, Parotite, Rosolia, Varicella","MPRV_second_dose","18 years","73.78",2022
19,"Sicilia",38.11569725,13.3623566999999,"Parotite (prima dose)","PAR_first_dose","18 years","93.57",2022
19,"Sicilia",38.11569725,13.3623566999999,"Parotite (seconda dose)","PAR_second_dose","18 years","73.57",2022
19,"Sicilia",38.11569725,13.3623566999999,"Rosolia (prima dose)","ROS_first_dose","18 years","93.6",2022
19,"Sicilia",38.11569725,13.3623566999999,"Rosolia (seconda dose)","ROS_second_dose","18 years","73.68",2022
19,"Sicilia",38.11569725,13.3623566999999,"Meningococco C coniugato","Men C","18 years","74.39",2022
19,"Sicilia",38.11569725,13.3623566999999,"Polio","POL","18 years","54.01",2022
19,"Sicilia",38.11569725,13.3623566999999,"Epatite A","EP A","18 years","0.75",2022
19,"Sicilia",38.11569725,13.3623566999999,"Meningococco ACYW coniugato","Men ACYW","18 years","49.49",2022
20,"Sardegna",39.21531192,9.110616306,"Difterite","DIF","18 years","63.02",2022
20,"Sardegna",39.21531192,9.110616306,"Tetano","TET","18 years","63.04",2022
20,"Sardegna",39.21531192,9.110616306,"Pertosse","PER","18 years","62.71",2022
20,"Sardegna",39.21531192,9.110616306,"Morbillo, Parotite, Rosolia, Varicella","MPRV_first_dose","18 years","86.49",2022
20,"Sardegna",39.21531192,9.110616306,"Morbillo, Parotite, Rosolia, Varicella","MPRV_second_dose","18 years","83.65",2022
20,"Sardegna",39.21531192,9.110616306,"Parotite (prima dose)","PAR_first_dose","18 years","86.42",2022
20,"Sardegna",39.21531192,9.110616306,"Parotite (seconda dose)","PAR_second_dose","18 years","83.51",2022
20,"Sardegna",39.21531192,9.110616306,"Rosolia (prima dose)","ROS_first_dose","18 years","86.41",2022
20,"Sardegna",39.21531192,9.110616306,"Rosolia (seconda dose)","ROS_second_dose","18 years","83.54",2022
20,"Sardegna",39.21531192,9.110616306,"Meningococco C coniugato","Men C","18 years","67.42",2022
20,"Sardegna",39.21531192,9.110616306,"Polio","POL","18 years","60.77",2022
20,"Sardegna",39.21531192,9.110616306,"Epatite A","EP A","18 years","1.9",2022
20,"Sardegna",39.21531192,9.110616306,"Meningococco ACYW coniugato","Men ACYW","18 years","54.42",2022
