"Region_ID","Region_Name","Region_Lat","Region_Lon","Vaccine_Name","Vaccine_Abbreviation","Age_Group","Coverage_Percentage","Year_Value"
2,"Valle d'Aosta",45.73750286,7.320149366,"Pneumococco coniugato","PNC","48 months","90.78",2022
2,"Valle d'Aosta",45.73750286,7.320149366,"Epatite A","EP A","48 months","0.11",2022
2,"Valle d'Aosta",45.73750286,7.320149366,"Rotavirus","ROTA","48 months",NA,2022
2,"Valle d'Aosta",45.73750286,7.320149366,"Meningococco B","Men B","48 months","79.07",2022
2,"Valle d'Aosta",45.73750286,7.320149366,"Meningococco ACYW coniugato","Men ACYW","48 months","0.57",2022
3,"Lombardia",45.46679409,9.190347404,"Polio","POL","48 months","96.72",2022
3,"Lombardia",45.46679409,9.190347404,"Difterite","DIF","48 months","96.71",2022
3,"Lombardia",45.46679409,9.190347404,"Tetano","TET","48 months","96.71",2022
3,"Lombardia",45.46679409,9.190347404,"Pertosse","PER","48 months","96.7",2022
3,"Lombardia",45.46679409,9.190347404,"Epatite B","EP B","48 months","96.66",2022
3,"Lombardia",45.46679409,9.190347404,"Hib","HIB","48 months","96.42",2022
3,"Lombardia",45.46679409,9.190347404,"Morbillo","MOR","48 months","96.49",2022
3,"Lombardia",45.46679409,9.190347404,"Parotite","PAR","48 months","96.41",2022
3,"Lombardia",45.46679409,9.190347404,"Rosolia","ROS","48 months","96.48",2022
3,"Lombardia",45.46679409,9.190347404,"Varicella","VAR","48 months","93.45",2022
3,"Lombardia",45.46679409,9.190347404,"Meningococco C coniugato","Men C","48 months","94.3",2022
3,"Lombardia",45.46679409,9.190347404,"Pneumococco coniugato","PNC","48 months","93.95",2022
3,"Lombardia",45.46679409,9.190347404,"Epatite A","EP A","48 months","4.18",2022
3,"Lombardia",45.46679409,9.190347404,"Rotavirus","ROTA","48 months",NA,2022
3,"Lombardia",45.46679409,9.190347404,"Meningococco B","Men B","48 months","92.09",2022
3,"Lombardia",45.46679409,9.190347404,"Meningococco ACYW coniugato","Men ACYW","48 months","1.44",2022
21,"Bolzano",46.49933453,11.35662422,"Polio","POL","48 months","90.78",2022
21,"Bolzano",46.49933453,11.35662422,"Difterite","DIF","48 months","90.83",2022
21,"Bolzano",46.49933453,11.35662422,"Tetano","TET","48 months","90.82",2022
21,"Bolzano",46.49933453,11.35662422,"Pertosse","PER","48 months","90.83",2022
21,"Bolzano",46.49933453,11.35662422,"Epatite B","EP B","48 months","90.89",2022
21,"Bolzano",46.49933453,11.35662422,"Hib","HIB","48 months","90.74",2022
21,"Bolzano",46.49933453,11.35662422,"Morbillo","MOR","48 months","90.74",2022
21,"Bolzano",46.49933453,11.35662422,"Parotite","PAR","48 months","90.83",2022
21,"Bolzano",46.49933453,11.35662422,"Rosolia","ROS","48 months","90.82",2022
21,"Bolzano",46.49933453,11.35662422,"Varicella","VAR","48 months","89.68",2022
21,"Bolzano",46.49933453,11.35662422,"Meningococco C coniugato","Men C","48 months","74.38",2022
21,"Bolzano",46.49933453,11.35662422,"Pneumococco coniugato","PNC","48 months","81.21",2022
21,"Bolzano",46.49933453,11.35662422,"Epatite A","EP A","48 months","0.22",2022
21,"Bolzano",46.49933453,11.35662422,"Rotavirus","ROTA","48 months",NA,2022
21,"Bolzano",46.49933453,11.35662422,"Meningococco B","Men B","48 months","49.98",2022
21,"Bolzano",46.49933453,11.35662422,"Meningococco ACYW coniugato","Men ACYW","48 months","2.78",2022
22,"Trento",46.06893511,11.12123097,"Polio","POL","48 months","96.74",2022
22,"Trento",46.06893511,11.12123097,"Difterite","DIF","48 months","96.74",2022
22,"Trento",46.06893511,11.12123097,"Tetano","TET","48 months","96.76",2022
22,"Trento",46.06893511,11.12123097,"Pertosse","PER","48 months","96.74",2022
22,"Trento",46.06893511,11.12123097,"Epatite B","EP B","48 months","96.72",2022
22,"Trento",46.06893511,11.12123097,"Hib","HIB","48 months","96.47",2022
22,"Trento",46.06893511,11.12123097,"Morbillo","MOR","48 months","96.58",2022
22,"Trento",46.06893511,11.12123097,"Parotite","PAR","48 months","96.58",2022
22,"Trento",46.06893511,11.12123097,"Rosolia","ROS","48 months","96.58",2022
22,"Trento",46.06893511,11.12123097,"Varicella","VAR","48 months","94.52",2022
22,"Trento",46.06893511,11.12123097,"Meningococco C coniugato","Men C","48 months","90.67",2022
22,"Trento",46.06893511,11.12123097,"Pneumococco coniugato","PNC","48 months","91.96",2022
22,"Trento",46.06893511,11.12123097,"Epatite A","EP A","48 months","2.67",2022
22,"Trento",46.06893511,11.12123097,"Rotavirus","ROTA","48 months",NA,2022
22,"Trento",46.06893511,11.12123097,"Meningococco B","Men B","48 months","80.5",2022
22,"Trento",46.06893511,11.12123097,"Meningococco ACYW coniugato","Men ACYW","48 months","5.89",2022
5,"Veneto",45.43490485,12.33845213,"Polio","POL","48 months","95.39",2022
5,"Veneto",45.43490485,12.33845213,"Difterite","DIF","48 months","95.39",2022
5,"Veneto",45.43490485,12.33845213,"Tetano","TET","48 months","95.46",2022
5,"Veneto",45.43490485,12.33845213,"Pertosse","PER","48 months","95.38",2022
5,"Veneto",45.43490485,12.33845213,"Epatite B","EP B","48 months","95.25",2022
5,"Veneto",45.43490485,12.33845213,"Hib","HIB","48 months","94.81",2022
5,"Veneto",45.43490485,12.33845213,"Morbillo","MOR","48 months","95.1",2022
5,"Veneto",45.43490485,12.33845213,"Parotite","PAR","48 months","94.95",2022
5,"Veneto",45.43490485,12.33845213,"Rosolia","ROS","48 months","95.08",2022
5,"Veneto",45.43490485,12.33845213,"Varicella","VAR","48 months","94.04",2022
5,"Veneto",45.43490485,12.33845213,"Meningococco C coniugato","Men C","48 months","91.71",2022
5,"Veneto",45.43490485,12.33845213,"Pneumococco coniugato","PNC","48 months","93.41",2022
5,"Veneto",45.43490485,12.33845213,"Epatite A","EP A","48 months","14.88",2022
5,"Veneto",45.43490485,12.33845213,"Rotavirus","ROTA","48 months",NA,2022
5,"Veneto",45.43490485,12.33845213,"Meningococco B","Men B","48 months","91.25",2022
5,"Veneto",45.43490485,12.33845213,"Meningococco ACYW coniugato","Men ACYW","48 months","90.37",2022
6,"Friuli-Venezia Giulia",45.6494354,13.76813649,"Polio","POL","48 months","95.67",2022
6,"Friuli-Venezia Giulia",45.6494354,13.76813649,"Difterite","DIF","48 months","95.68",2022
6,"Friuli-Venezia Giulia",45.6494354,13.76813649,"Tetano","TET","48 months","95.68",2022
6,"Friuli-Venezia Giulia",45.6494354,13.76813649,"Pertosse","PER","48 months","95.68",2022
6,"Friuli-Venezia Giulia",45.6494354,13.76813649,"Epatite B","EP B","48 months","95.3",2022
6,"Friuli-Venezia Giulia",45.6494354,13.76813649,"Hib","HIB","48 months","95.22",2022
6,"Friuli-Venezia Giulia",45.6494354,13.76813649,"Morbillo","MOR","48 months","95.26",2022
6,"Friuli-Venezia Giulia",45.6494354,13.76813649,"Parotite","PAR","48 months","95.26",2022
6,"Friuli-Venezia Giulia",45.6494354,13.76813649,"Rosolia","ROS","48 months","95.26",2022
6,"Friuli-Venezia Giulia",45.6494354,13.76813649,"Varicella","VAR","48 months","94.16",2022
6,"Friuli-Venezia Giulia",45.6494354,13.76813649,"Meningococco C coniugato","Men C","48 months","84.64",2022
6,"Friuli-Venezia Giulia",45.6494354,13.76813649,"Pneumococco coniugato","PNC","48 months","88.98",2022
6,"Friuli-Venezia Giulia",45.6494354,13.76813649,"Epatite A","EP A","48 months","4.69",2022
6,"Friuli-Venezia Giulia",45.6494354,13.76813649,"Rotavirus","ROTA","48 months",NA,2022
6,"Friuli-Venezia Giulia",45.6494354,13.76813649,"Meningococco B","Men B","48 months","82.59",2022
6,"Friuli-Venezia Giulia",45.6494354,13.76813649,"Meningococco ACYW coniugato","Men ACYW","48 months","0.05",2022
7,"Liguria",44.41149315,8.9326992,"Polio","POL","48 months","93.24",2022
7,"Liguria",44.41149315,8.9326992,"Difterite","DIF","48 months","93.28",2022
7,"Liguria",44.41149315,8.9326992,"Tetano","TET","48 months","93.28",2022
7,"Liguria",44.41149315,8.9326992,"Pertosse","PER","48 months","93.27",2022
7,"Liguria",44.41149315,8.9326992,"Epatite B","EP B","48 months","93.12",2022
7,"Liguria",44.41149315,8.9326992,"Hib","HIB","48 months","93.01",2022
7,"Liguria",44.41149315,8.9326992,"Morbillo","MOR","48 months","92.35",2022
7,"Liguria",44.41149315,8.9326992,"Parotite","PAR","48 months","92.35",2022
7,"Liguria",44.41149315,8.9326992,"Rosolia","ROS","48 months","92.35",2022
7,"Liguria",44.41149315,8.9326992,"Varicella","VAR","48 months","90.23",2022
7,"Liguria",44.41149315,8.9326992,"Meningococco C coniugato","Men C","48 months","85.6",2022
7,"Liguria",44.41149315,8.9326992,"Pneumococco coniugato","PNC","48 months","89.54",2022
7,"Liguria",44.41149315,8.9326992,"Epatite A","EP A","48 months","3.43",2022
7,"Liguria",44.41149315,8.9326992,"Rotavirus","ROTA","48 months","85.76",2022
7,"Liguria",44.41149315,8.9326992,"Meningococco B","Men B","48 months","85.76",2022
7,"Liguria",44.41149315,8.9326992,"Meningococco ACYW coniugato","Men ACYW","48 months","45.93",2022
8,"Emilia-Romagna",44.49436681,11.3417208,"Polio","POL","48 months","96.43",2022
8,"Emilia-Romagna",44.49436681,11.3417208,"Difterite","DIF","48 months","96.41",2022
8,"Emilia-Romagna",44.49436681,11.3417208,"Tetano","TET","48 months","96.41",2022
8,"Emilia-Romagna",44.49436681,11.3417208,"Pertosse","PER","48 months","96.39",2022
8,"Emilia-Romagna",44.49436681,11.3417208,"Epatite B","EP B","48 months","96.33",2022
8,"Emilia-Romagna",44.49436681,11.3417208,"Hib","HIB","48 months","95.98",2022
8,"Emilia-Romagna",44.49436681,11.3417208,"Morbillo","MOR","48 months","96.27",2022
8,"Emilia-Romagna",44.49436681,11.3417208,"Parotite","PAR","48 months","96.21",2022
8,"Emilia-Romagna",44.49436681,11.3417208,"Rosolia","ROS","48 months","96.25",2022
8,"Emilia-Romagna",44.49436681,11.3417208,"Varicella","VAR","48 months","93.7",2022
8,"Emilia-Romagna",44.49436681,11.3417208,"Meningococco C coniugato","Men C","48 months","92.75",2022
8,"Emilia-Romagna",44.49436681,11.3417208,"Pneumococco coniugato","PNC","48 months","93.01",2022
8,"Emilia-Romagna",44.49436681,11.3417208,"Epatite A","EP A","48 months","12.87",2022
8,"Emilia-Romagna",44.49436681,11.3417208,"Rotavirus","ROTA","48 months",NA,2022
8,"Emilia-Romagna",44.49436681,11.3417208,"Meningococco B","Men B","48 months","88.83",2022
8,"Emilia-Romagna",44.49436681,11.3417208,"Meningococco ACYW coniugato","Men ACYW","48 months","91.85",2022
9,"Toscana",43.76923077,11.25588885,"Polio","POL","48 months","94.03",2022
9,"Toscana",43.76923077,11.25588885,"Difterite","DIF","48 months","94.04",2022
9,"Toscana",43.76923077,11.25588885,"Tetano","TET","48 months","94.07",2022
9,"Toscana",43.76923077,11.25588885,"Pertosse","PER","48 months","94.04",2022
9,"Toscana",43.76923077,11.25588885,"Epatite B","EP B","48 months","95.57",2022
9,"Toscana",43.76923077,11.25588885,"Hib","HIB","48 months","95.94",2022
9,"Toscana",43.76923077,11.25588885,"Morbillo","MOR","48 months","93.78",2022
9,"Toscana",43.76923077,11.25588885,"Parotite","PAR","48 months","93.72",2022
9,"Toscana",43.76923077,11.25588885,"Rosolia","ROS","48 months","93.77",2022
9,"Toscana",43.76923077,11.25588885,"Varicella","VAR","48 months","92.75",2022
9,"Toscana",43.76923077,11.25588885,"Meningococco C coniugato","Men C","48 months","90.46",2022
9,"Toscana",43.76923077,11.25588885,"Pneumococco coniugato","PNC","48 months","92.74",2022
9,"Toscana",43.76923077,11.25588885,"Epatite A","EP A","48 months","1.05",2022
9,"Toscana",43.76923077,11.25588885,"Rotavirus","ROTA","48 months",NA,2022
9,"Toscana",43.76923077,11.25588885,"Meningococco B","Men B","48 months","89.49",2022
9,"Toscana",43.76923077,11.25588885,"Meningococco ACYW coniugato","Men ACYW","48 months","2.41",2022
10,"Um bria",43.10675841,12.38824698,"Polio","POL","48 months","97.22",2022
10,"Um bria",43.10675841,12.38824698,"Difterite","DIF","48 months","97.16",2022
10,"Um bria",43.10675841,12.38824698,"Tetano","TET","48 months","97.23",2022
10,"Um bria",43.10675841,12.38824698,"Pertosse","PER","48 months","97.2",2022
10,"Um bria",43.10675841,12.38824698,"Epatite B","EP B","48 months","97.04",2022
10,"Um bria",43.10675841,12.38824698,"Hib","HIB","48 months","96.88",2022
10,"Um bria",43.10675841,12.38824698,"Morbillo","MOR","48 months","97.02",2022
10,"Um bria",43.10675841,12.38824698,"Parotite","PAR","48 months","96.83",2022
10,"Um bria",43.10675841,12.38824698,"Rosolia","ROS","48 months","96.93",2022
10,"Um bria",43.10675841,12.38824698,"Varicella","VAR","48 months","93.18",2022
10,"Um bria",43.10675841,12.38824698,"Meningococco C coniugato","Men C","48 months","90.13",2022
10,"Um bria",43.10675841,12.38824698,"Pneumococco coniugato","PNC","48 months","93.85",2022
10,"Um bria",43.10675841,12.38824698,"Epatite A","EP A","48 months","0.49",2022
10,"Um bria",43.10675841,12.38824698,"Rotavirus","ROTA","48 months",NA,2022
10,"Um bria",43.10675841,12.38824698,"Meningococco B","Men B","48 months","65.95",2022
10,"Um bria",43.10675841,12.38824698,"Meningococco ACYW coniugato","Men ACYW","48 months","1.5",2022
11,"Marche",43.61675973,13.5188753,"Polio","POL","48 months","95.8",2022
11,"Marche",43.61675973,13.5188753,"Difterite","DIF","48 months","95.5",2022
11,"Marche",43.61675973,13.5188753,"Tetano","TET","48 months","95.51",2022
11,"Marche",43.61675973,13.5188753,"Pertosse","PER","48 months","95.49",2022
11,"Marche",43.61675973,13.5188753,"Epatite B","EP B","48 months","95.49",2022
11,"Marche",43.61675973,13.5188753,"Hib","HIB","48 months","95.39",2022
11,"Marche",43.61675973,13.5188753,"Morbillo","MOR","48 months","94.89",2022
11,"Marche",43.61675973,13.5188753,"Parotite","PAR","48 months","94.88",2022
11,"Marche",43.61675973,13.5188753,"Rosolia","ROS","48 months","94.88",2022
11,"Marche",43.61675973,13.5188753,"Varicella","VAR","48 months","92.25",2022
11,"Marche",43.61675973,13.5188753,"Meningococco C coniugato","Men C","48 months","72.75",2022
11,"Marche",43.61675973,13.5188753,"Pneumococco coniugato","PNC","48 months","91.03",2022
11,"Marche",43.61675973,13.5188753,"Epatite A","EP A","48 months","1.49",2022
11,"Marche",43.61675973,13.5188753,"Rotavirus","ROTA","48 months",NA,2022
11,"Marche",43.61675973,13.5188753,"Meningococco B","Men B","48 months","76.86",2022
11,"Marche",43.61675973,13.5188753,"Meningococco ACYW coniugato","Men ACYW","48 months","85.01",2022
12,"Lazio",41.89277044,12.48366722,"Polio","POL","48 months","96.07",2022
12,"Lazio",41.89277044,12.48366722,"Difterite","DIF","48 months","96.05",2022
12,"Lazio",41.89277044,12.48366722,"Tetano","TET","48 months","96.05",2022
12,"Lazio",41.89277044,12.48366722,"Pertosse","PER","48 months","96.02",2022
12,"Lazio",41.89277044,12.48366722,"Epatite B","EP B","48 months","96.03",2022
12,"Lazio",41.89277044,12.48366722,"Hib","HIB","48 months","95.86",2022
12,"Lazio",41.89277044,12.48366722,"Morbillo","MOR","48 months","97",2022
12,"Lazio",41.89277044,12.48366722,"Parotite","PAR","48 months","96.96",2022
12,"Lazio",41.89277044,12.48366722,"Rosolia","ROS","48 months","96.99",2022
12,"Lazio",41.89277044,12.48366722,"Varicella","VAR","48 months","94.8",2022
12,"Lazio",41.89277044,12.48366722,"Meningococco C coniugato","Men C","48 months","88.24",2022
12,"Lazio",41.89277044,12.48366722,"Pneumococco coniugato","PNC","48 months","86.21",2022
12,"Lazio",41.89277044,12.48366722,"Epatite A","EP A","48 months","0.44",2022
12,"Lazio",41.89277044,12.48366722,"Rotavirus","ROTA","48 months",NA,2022
12,"Lazio",41.89277044,12.48366722,"Meningococco B","Men B","48 months","72.5",2022
12,"Lazio",41.89277044,12.48366722,"Meningococco ACYW coniugato","Men ACYW","48 months","87.41",2022
13,"Abruzzo",42.35122196,13.39843823,"Polio","POL","48 months","96.3",2022
13,"Abruzzo",42.35122196,13.39843823,"Difterite","DIF","48 months","96.3",2022
13,"Abruzzo",42.35122196,13.39843823,"Tetano","TET","48 months","96.3",2022
13,"Abruzzo",42.35122196,13.39843823,"Pertosse","PER","48 months","96.3",2022
13,"Abruzzo",42.35122196,13.39843823,"Epatite B","EP B","48 months","96.27",2022
13,"Abruzzo",42.35122196,13.39843823,"Hib","HIB","48 months","96.33",2022
13,"Abruzzo",42.35122196,13.39843823,"Morbillo","MOR","48 months","95.47",2022
13,"Abruzzo",42.35122196,13.39843823,"Parotite","PAR","48 months","95.47",2022
13,"Abruzzo",42.35122196,13.39843823,"Rosolia","ROS","48 months","95.47",2022
13,"Abruzzo",42.35122196,13.39843823,"Varicella","VAR","48 months","92.76",2022
13,"Abruzzo",42.35122196,13.39843823,"Meningococco C coniugato","Men C","48 months","80.57",2022
13,"Abruzzo",42.35122196,13.39843823,"Pneumococco coniugato","PNC","48 months","90.15",2022
13,"Abruzzo",42.35122196,13.39843823,"Epatite A","EP A","48 months","0.35",2022
13,"Abruzzo",42.35122196,13.39843823,"Rotavirus","ROTA","48 months",NA,2022
13,"Abruzzo",42.35122196,13.39843823,"Meningococco B","Men B","48 months","78.55",2022
13,"Abruzzo",42.35122196,13.39843823,"Meningococco ACYW coniugato","Men ACYW","48 months","41.74",2022
14,"Molise",41.55774754,14.65916051,"Polio","POL","48 months","97.1",2022
14,"Molise",41.55774754,14.65916051,"Difterite","DIF","48 months","97.1",2022
14,"Molise",41.55774754,14.65916051,"Tetano","TET","48 months","97.1",2022
14,"Molise",41.55774754,14.65916051,"Pertosse","PER","48 months","97.1",2022
14,"Molise",41.55774754,14.65916051,"Epatite B","EP B","48 months","97.1",2022
14,"Molise",41.55774754,14.65916051,"Hib","HIB","48 months","97.1",2022
14,"Molise",41.55774754,14.65916051,"Morbillo","MOR","48 months","94.78",2022
14,"Molise",41.55774754,14.65916051,"Parotite","PAR","48 months","94.78",2022
14,"Molise",41.55774754,14.65916051,"Rosolia","ROS","48 months","94.78",2022
14,"Molise",41.55774754,14.65916051,"Varicella","VAR","48 months","92.77",2022
14,"Molise",41.55774754,14.65916051,"Meningococco C coniugato","Men C","48 months","81.7",2022
14,"Molise",41.55774754,14.65916051,"Pneumococco coniugato","PNC","48 months","92.25",2022
14,"Molise",41.55774754,14.65916051,"Epatite A","EP A","48 months","0.58",2022
14,"Molise",41.55774754,14.65916051,"Rotavirus","ROTA","48 months",NA,2022
14,"Molise",41.55774754,14.65916051,"Meningococco B","Men B","48 months","78.59",2022
14,"Molise",41.55774754,14.65916051,"Meningococco ACYW coniugato","Men ACYW","48 months","79.64",2022
15,"Campania",40.83956555,14.25084984,"Polio","POL","48 months","94.73",2022
15,"Campania",40.83956555,14.25084984,"Difterite","DIF","48 months","94.73",2022
15,"Campania",40.83956555,14.25084984,"Tetano","TET","48 months","94.73",2022
15,"Campania",40.83956555,14.25084984,"Pertosse","PER","48 months","94.73",2022
15,"Campania",40.83956555,14.25084984,"Epatite B","EP B","48 months","94.7",2022
15,"Campania",40.83956555,14.25084984,"Hib","HIB","48 months","94.68",2022
15,"Campania",40.83956555,14.25084984,"Morbillo","MOR","48 months","94.75",2022
15,"Campania",40.83956555,14.25084984,"Parotite","PAR","48 months","94.73",2022
15,"Campania",40.83956555,14.25084984,"Rosolia","ROS","48 months","94.74",2022
15,"Campania",40.83956555,14.25084984,"Varicella","VAR","48 months","91.78",2022
15,"Campania",40.83956555,14.25084984,"Meningococco C coniugato","Men C","48 months","72.6",2022
15,"Campania",40.83956555,14.25084984,"Pneumococco coniugato","PNC","48 months","89.07",2022
15,"Campania",40.83956555,14.25084984,"Epatite A","EP A","48 months","0.1",2022
15,"Campania",40.83956555,14.25084984,"Rotavirus","ROTA","48 months","39.17",2022
15,"Campania",40.83956555,14.25084984,"Meningococco B","Men B","48 months","66.17",2022
15,"Campania",40.83956555,14.25084984,"Meningococco ACYW coniugato","Men ACYW","48 months","71.6",2022
16,"Puglia",41.12559576,16.86736689,"Polio","POL","48 months","94.74",2022
16,"Puglia",41.12559576,16.86736689,"Difterite","DIF","48 months","94.77",2022
16,"Puglia",41.12559576,16.86736689,"Tetano","TET","48 months","94.77",2022
16,"Puglia",41.12559576,16.86736689,"Pertosse","PER","48 months","94.76",2022
16,"Puglia",41.12559576,16.86736689,"Epatite B","EP B","48 months","94.73",2022
16,"Puglia",41.12559576,16.86736689,"Hib","HIB","48 months","94.65",2022
16,"Puglia",41.12559576,16.86736689,"Morbillo","MOR","48 months","94.88",2022
16,"Puglia",41.12559576,16.86736689,"Parotite","PAR","48 months","94.86",2022
16,"Puglia",41.12559576,16.86736689,"Rosolia","ROS","48 months","94.87",2022
16,"Puglia",41.12559576,16.86736689,"Varicella","VAR","48 months","94.28",2022
16,"Puglia",41.12559576,16.86736689,"Meningococco C coniugato","Men C","48 months","53.02",2022
16,"Puglia",41.12559576,16.86736689,"Pneumococco coniugato","PNC","48 months","91.6",2022
16,"Puglia",41.12559576,16.86736689,"Epatite A","EP A","48 months","81.21",2022
16,"Puglia",41.12559576,16.86736689,"Rotavirus","ROTA","48 months",NA,2022
16,"Puglia",41.12559576,16.86736689,"Meningococco B","Men B","48 months","73.98",2022
16,"Puglia",41.12559576,16.86736689,"Meningococco ACYW coniugato","Men ACYW","48 months","81.1",2022
17,"Basilicata",40.63947052,15.80514834,"Polio","POL","48 months","94.95",2022
17,"Basilicata",40.63947052,15.80514834,"Difterite","DIF","48 months","94.95",2022
17,"Basilicata",40.63947052,15.80514834,"Tetano","TET","48 months","94.95",2022
17,"Basilicata",40.63947052,15.80514834,"Pertosse","PER","48 months","94.95",2022
17,"Basilicata",40.63947052,15.80514834,"Epatite B","EP B","48 months","94.95",2022
17,"Basilicata",40.63947052,15.80514834,"Hib","HIB","48 months","94.95",2022
17,"Basilicata",40.63947052,15.80514834,"Morbillo","MOR","48 months","94.21",2022
17,"Basilicata",40.63947052,15.80514834,"Parotite","PAR","48 months","94.21",2022
17,"Basilicata",40.63947052,15.80514834,"Rosolia","ROS","48 months","94.21",2022
17,"Basilicata",40.63947052,15.80514834,"Varicella","VAR","48 months","93.67",2022
17,"Basilicata",40.63947052,15.80514834,"Meningococco C coniugato","Men C","48 months","90.61",2022
17,"Basilicata",40.63947052,15.80514834,"Pneumococco coniugato","PNC","48 months","93.65",2022
17,"Basilicata",40.63947052,15.80514834,"Epatite A","EP A","48 months","0.4",2022
17,"Basilicata",40.63947052,15.80514834,"Rotavirus","ROTA","48 months",NA,2022
17,"Basilicata",40.63947052,15.80514834,"Meningococco B","Men B","48 months","87.77",2022
17,"Basilicata",40.63947052,15.80514834,"Meningococco ACYW coniugato","Men ACYW","48 months","89.25",2022
18,"Calabria",38.90597598,16.59440194,"Polio","POL","48 months","95.86",2022
18,"Calabria",38.90597598,16.59440194,"Difterite","DIF","48 months","95.86",2022
18,"Calabria",38.90597598,16.59440194,"Tetano","TET","48 months","95.86",2022
18,"Calabria",38.90597598,16.59440194,"Pertosse","PER","48 months","95.86",2022
18,"Calabria",38.90597598,16.59440194,"Epatite B","EP B","48 months","95.86",2022
18,"Calabria",38.90597598,16.59440194,"Hib","HIB","48 months","95.86",2022
18,"Calabria",38.90597598,16.59440194,"Morbillo","MOR","48 months","92.58",2022
18,"Calabria",38.90597598,16.59440194,"Parotite","PAR","48 months","92.58",2022
18,"Calabria",38.90597598,16.59440194,"Rosolia","ROS","48 months","92.58",2022
18,"Calabria",38.90597598,16.59440194,"Varicella","VAR","48 months","92.58",2022
18,"Calabria",38.90597598,16.59440194,"Meningococco C coniugato","Men C","48 months","90.06",2022
18,"Calabria",38.90597598,16.59440194,"Pneumococco coniugato","PNC","48 months","93.7",2022
18,"Calabria",38.90597598,16.59440194,"Epatite A","EP A","48 months","0.21",2022
18,"Calabria",38.90597598,16.59440194,"Rotavirus","ROTA","48 months","0",2022
18,"Calabria",38.90597598,16.59440194,"Meningococco B","Men B","48 months","84.57",2022
18,"Calabria",38.90597598,16.59440194,"Meningococco ACYW coniugato","Men ACYW","48 months","90.06",2022
19,"Sicilia",38.11569725,13.3623566999999,"Polio","POL","48 months","93.07",2022
19,"Sicilia",38.11569725,13.3623566999999,"Difterite","DIF","48 months","93.06",2022
19,"Sicilia",38.11569725,13.3623566999999,"Tetano","TET","48 months","93.06",2022
19,"Sicilia",38.11569725,13.3623566999999,"Pertosse","PER","48 months","93.06",2022
19,"Sicilia",38.11569725,13.3623566999999,"Epatite B","EP B","48 months","93.09",2022
19,"Sicilia",38.11569725,13.3623566999999,"Hib","HIB","48 months","92.96",2022
19,"Sicilia",38.11569725,13.3623566999999,"Morbillo","MOR","48 months","94.9",2022
19,"Sicilia",38.11569725,13.3623566999999,"Parotite","PAR","48 months","94.86",2022
19,"Sicilia",38.11569725,13.3623566999999,"Rosolia","ROS","48 months","94.89",2022
19,"Sicilia",38.11569725,13.3623566999999,"Varicella","VAR","48 months","93.9",2022
19,"Sicilia",38.11569725,13.3623566999999,"Meningococco C coniugato","Men C","48 months","79.05",2022
