"Region_ID","Region_Name","Region_Lat","Region_Lon","Vaccine_Name","Vaccine_Abbreviation","Age_Group","Coverage_Percentage","Year_Value","Source_File"
7,"Liguria",44.41149315,8.9326992,"Morbillo, Parotite, Rosolia, Varicella","MPRV_first_dose",16,"82.55",2020,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_2_5_file.pdf"
7,"Liguria",44.41149315,8.9326992,"Morbillo, Parotite, Rosolia, Varicella","MPRV_second_dose",16,"79.94",2020,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_2_5_file.pdf"
7,"Liguria",44.41149315,8.9326992,"Parotite (prima dose)","PAR_first_dose",16,"69.28",2020,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_2_5_file.pdf"
7,"Liguria",44.41149315,8.9326992,"Parotite (seconda dose)","PAR_second_dose",16,"66.34",2020,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_2_5_file.pdf"
7,"Liguria",44.41149315,8.9326992,"Rosolia (prima dose)","ROS_first_dose",16,"69.52",2020,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_2_5_file.pdf"
7,"Liguria",44.41149315,8.9326992,"Rosolia (seconda dose)","ROS_second_dose",16,"66.79",2020,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_2_5_file.pdf"
7,"Liguria",44.41149315,8.9326992,"Meningococco C coniugato","Men C",16,"57.93",2020,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_2_5_file.pdf"
7,"Liguria",44.41149315,8.9326992,"Polio","POL",16,"70.64",2020,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_2_5_file.pdf"
7,"Liguria",44.41149315,8.9326992,"Epatite A","EP A",16,"3.79",2020,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_2_5_file.pdf"
7,"Liguria",44.41149315,8.9326992,"Meningococco ACYW coniugato","Men ACYW",16,"53.94",2020,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_2_5_file.pdf"
8,"Emilia-Romagna",44.49436681,11.3417208,"Difterite","DIF",16,"89.52",2020,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_2_5_file.pdf"
8,"Emilia-Romagna",44.49436681,11.3417208,"Tetano","TET",16,"89.88",2020,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_2_5_file.pdf"
8,"Emilia-Romagna",44.49436681,11.3417208,"Pertosse","PER",16,"87.92",2020,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_2_5_file.pdf"
8,"Emilia-Romagna",44.49436681,11.3417208,"Morbillo, Parotite, Rosolia, Varicella","MPRV_first_dose",16,"99.71",2020,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_2_5_file.pdf"
8,"Emilia-Romagna",44.49436681,11.3417208,"Morbillo, Parotite, Rosolia, Varicella","MPRV_second_dose",16,"97.18",2020,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_2_5_file.pdf"
8,"Emilia-Romagna",44.49436681,11.3417208,"Parotite (prima dose)","PAR_first_dose",16,"99.51",2020,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_2_5_file.pdf"
8,"Emilia-Romagna",44.49436681,11.3417208,"Parotite (seconda dose)","PAR_second_dose",16,"96.47",2020,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_2_5_file.pdf"
8,"Emilia-Romagna",44.49436681,11.3417208,"Rosolia (prima dose)","ROS_first_dose",16,"99.56",2020,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_2_5_file.pdf"
8,"Emilia-Romagna",44.49436681,11.3417208,"Rosolia (seconda dose)","ROS_second_dose",16,"96.69",2020,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_2_5_file.pdf"
8,"Emilia-Romagna",44.49436681,11.3417208,"Meningococco C coniugato","Men C",16,"91.43",2020,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_2_5_file.pdf"
8,"Emilia-Romagna",44.49436681,11.3417208,"Polio","POL",16,"97.82",2020,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_2_5_file.pdf"
8,"Emilia-Romagna",44.49436681,11.3417208,"Epatite A","EP A",16,"9.53",2020,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_2_5_file.pdf"
8,"Emilia-Romagna",44.49436681,11.3417208,"Meningococco ACYW coniugato","Men ACYW",16,"88.15",2020,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_2_5_file.pdf"
9,"Toscana",43.76923077,11.25588885,"Difterite","DIF",16,"78.3",2020,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_2_5_file.pdf"
9,"Toscana",43.76923077,11.25588885,"Tetano","TET",16,"78.86",2020,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_2_5_file.pdf"
9,"Toscana",43.76923077,11.25588885,"Pertosse","PER",16,"77.75",2020,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_2_5_file.pdf"
9,"Toscana",43.76923077,11.25588885,"Morbillo, Parotite, Rosolia, Varicella","MPRV_first_dose",16,"89.03",2020,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_2_5_file.pdf"
9,"Toscana",43.76923077,11.25588885,"Morbillo, Parotite, Rosolia, Varicella","MPRV_second_dose",16,"88.68",2020,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_2_5_file.pdf"
9,"Toscana",43.76923077,11.25588885,"Parotite (prima dose)","PAR_first_dose",16,"89.69",2020,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_2_5_file.pdf"
9,"Toscana",43.76923077,11.25588885,"Parotite (seconda dose)","PAR_second_dose",16,"89.25",2020,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_2_5_file.pdf"
9,"Toscana",43.76923077,11.25588885,"Rosolia (prima dose)","ROS_first_dose",16,"89.48",2020,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_2_5_file.pdf"
9,"Toscana",43.76923077,11.25588885,"Rosolia (seconda dose)","ROS_second_dose",16,"89.08",2020,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_2_5_file.pdf"
9,"Toscana",43.76923077,11.25588885,"Meningococco C coniugato","Men C",16,"40.91",2020,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_2_5_file.pdf"
9,"Toscana",43.76923077,11.25588885,"Polio","POL",16,"75.72",2020,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_2_5_file.pdf"
9,"Toscana",43.76923077,11.25588885,"Epatite A","EP A",16,"3.37",2020,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_2_5_file.pdf"
9,"Toscana",43.76923077,11.25588885,"Meningococco ACYW coniugato","Men ACYW",16,"35.62",2020,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_2_5_file.pdf"
10,"Umbria",43.10675841,12.38824698,"Difterite","DIF",16,"75.22",2020,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_2_5_file.pdf"
10,"Umbria",43.10675841,12.38824698,"Tetano","TET",16,"75.25",2020,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_2_5_file.pdf"
10,"Umbria",43.10675841,12.38824698,"Pertosse","PER",16,"74.92",2020,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_2_5_file.pdf"
10,"Umbria",43.10675841,12.38824698,"Morbillo, Parotite, Rosolia, Varicella","MPRV_first_dose",16,"98.28",2020,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_2_5_file.pdf"
10,"Umbria",43.10675841,12.38824698,"Morbillo, Parotite, Rosolia, Varicella","MPRV_second_dose",16,"97.03",2020,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_2_5_file.pdf"
10,"Umbria",43.10675841,12.38824698,"Parotite (prima dose)","PAR_first_dose",16,"98.18",2020,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_2_5_file.pdf"
10,"Umbria",43.10675841,12.38824698,"Parotite (seconda dose)","PAR_second_dose",16,"96.5",2020,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_2_5_file.pdf"
10,"Umbria",43.10675841,12.38824698,"Rosolia (prima dose)","ROS_first_dose",16,"98.23",2020,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_2_5_file.pdf"
10,"Umbria",43.10675841,12.38824698,"Rosolia (seconda dose)","ROS_second_dose",16,"96.71",2020,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_2_5_file.pdf"
10,"Umbria",43.10675841,12.38824698,"Meningococco C coniugato","Men C",16,"86.11",2020,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_2_5_file.pdf"
