"Region_ID","Region_Name","Region_Lat","Region_Lon","Vaccine_Name","Vaccine_Abbreviation","Age_Group","Coverage_Percentage","Year_Value"
21,"Bolzano",46.49933453,11.35662422,"Meningococco C coniugato","Men C","36 months","71.2",2023
21,"Bolzano",46.49933453,11.35662422,"Pneumococco coniugato","PNC","36 months","79.39",2023
21,"Bolzano",46.49933453,11.35662422,"Epatite A","EP A","36 months","0.94",2023
21,"Bolzano",46.49933453,11.35662422,"Rotavirus","ROTA","36 months",NA,2023
21,"Bolzano",46.49933453,11.35662422,"Meningococco B","Men B","36 months","57.34",2023
21,"Bolzano",46.49933453,11.35662422,"Meningococco ACYW coniugato","Men ACYW","36 months","50.87",2023
22,"Trento",46.06893511,11.12123097,"Polio","POL","36 months","96.45",2023
22,"Trento",46.06893511,11.12123097,"Difterite","DIF","36 months","96.45",2023
22,"Trento",46.06893511,11.12123097,"Tetano","TET","36 months","96.45",2023
22,"Trento",46.06893511,11.12123097,"Pertosse","PER","36 months","96.45",2023
22,"Trento",46.06893511,11.12123097,"Epatite B","EP B","36 months","96.5",2023
22,"Trento",46.06893511,11.12123097,"Hib","HIB","36 months","96.43",2023
22,"Trento",46.06893511,11.12123097,"Morbillo","MOR","36 months","96.75",2023
22,"Trento",46.06893511,11.12123097,"Parotite","PAR","36 months","96.72",2023
22,"Trento",46.06893511,11.12123097,"Rosolia","ROS","36 months","96.75",2023
22,"Trento",46.06893511,11.12123097,"Varicella","VAR","36 months","96.23",2023
22,"Trento",46.06893511,11.12123097,"Meningococco C coniugato","Men C","36 months","89.17",2023
22,"Trento",46.06893511,11.12123097,"Pneumococco coniugato","PNC","36 months","91.66",2023
22,"Trento",46.06893511,11.12123097,"Epatite A","EP A","36 months","1.39",2023
22,"Trento",46.06893511,11.12123097,"Rotavirus","ROTA","36 months",NA,2023
22,"Trento",46.06893511,11.12123097,"Meningococco B","Men B","36 months","82.44",2023
22,"Trento",46.06893511,11.12123097,"Meningococco ACYW coniugato","Men ACYW","36 months","88.31",2023
5,"Veneto",45.43490485,12.33845213,"Polio","POL","36 months","95.7",2023
5,"Veneto",45.43490485,12.33845213,"Difterite","DIF","36 months","95.7",2023
5,"Veneto",45.43490485,12.33845213,"Tetano","TET","36 months","95.73",2023
5,"Veneto",45.43490485,12.33845213,"Pertosse","PER","36 months","95.69",2023
5,"Veneto",45.43490485,12.33845213,"Epatite B","EP B","36 months","95.63",2023
5,"Veneto",45.43490485,12.33845213,"Hib","HIB","36 months","95.47",2023
5,"Veneto",45.43490485,12.33845213,"Morbillo","MOR","36 months","95.52",2023
5,"Veneto",45.43490485,12.33845213,"Parotite","PAR","36 months","95.44",2023
5,"Veneto",45.43490485,12.33845213,"Rosolia","ROS","36 months","95.5",2023
5,"Veneto",45.43490485,12.33845213,"Varicella","VAR","36 months","94.84",2023
5,"Veneto",45.43490485,12.33845213,"Meningococco C coniugato","Men C","36 months","91.87",2023
5,"Veneto",45.43490485,12.33845213,"Pneumococco coniugato","PNC","36 months","93.84",2023
5,"Veneto",45.43490485,12.33845213,"Epatite A","EP A","36 months","13.09",2023
5,"Veneto",45.43490485,12.33845213,"Rotavirus","ROTA","36 months","87.12",2023
5,"Veneto",45.43490485,12.33845213,"Meningococco B","Men B","36 months","87.12",2023
5,"Veneto",45.43490485,12.33845213,"Meningococco ACYW coniugato","Men ACYW","36 months","91.05",2023
6,"Friuli-Venezia Giulia",45.6494354,13.76813649,"Polio","POL","36 months","98.83",2023
6,"Friuli-Venezia Giulia",45.6494354,13.76813649,"Difterite","DIF","36 months","98.83",2023
6,"Friuli-Venezia Giulia",45.6494354,13.76813649,"Tetano","TET","36 months","98.83",2023
6,"Friuli-Venezia Giulia",45.6494354,13.76813649,"Pertosse","PER","36 months","98.83",2023
6,"Friuli-Venezia Giulia",45.6494354,13.76813649,"Epatite B","EP B","36 months","98.7",2023
6,"Friuli-Venezia Giulia",45.6494354,13.76813649,"Hib","HIB","36 months","98.62",2023
6,"Friuli-Venezia Giulia",45.6494354,13.76813649,"Morbillo","MOR","36 months","98.64",2023
6,"Friuli-Venezia Giulia",45.6494354,13.76813649,"Parotite","PAR","36 months","98.57",2023
6,"Friuli-Venezia Giulia",45.6494354,13.76813649,"Rosolia","ROS","36 months","98.62",2023
6,"Friuli-Venezia Giulia",45.6494354,13.76813649,"Varicella","VAR","36 months","97.97",2023
6,"Friuli-Venezia Giulia",45.6494354,13.76813649,"Meningococco C coniugato","Men C","36 months","90.89",2023
6,"Friuli-Venezia Giulia",45.6494354,13.76813649,"Pneumococco coniugato","PNC","36 months","93.65",2023
6,"Friuli-Venezia Giulia",45.6494354,13.76813649,"Epatite A","EP A","36 months","5.78",2023
6,"Friuli-Venezia Giulia",45.6494354,13.76813649,"Rotavirus","ROTA","36 months",NA,2023
6,"Friuli-Venezia Giulia",45.6494354,13.76813649,"Meningococco B","Men B","36 months","87.33",2023
6,"Friuli-Venezia Giulia",45.6494354,13.76813649,"Meningococco ACYW coniugato","Men ACYW","36 months","90.2",2023
7,"Liguria",44.41149315,8.9326992,"Polio","POL","36 months","94.81",2023
7,"Liguria",44.41149315,8.9326992,"Difterite","DIF","36 months","94.89",2023
7,"Liguria",44.41149315,8.9326992,"Tetano","TET","36 months","94.9",2023
7,"Liguria",44.41149315,8.9326992,"Pertosse","PER","36 months","94.89",2023
7,"Liguria",44.41149315,8.9326992,"Epatite B","EP B","36 months","94.87",2023
7,"Liguria",44.41149315,8.9326992,"Hib","HIB","36 months","94.91",2023
7,"Liguria",44.41149315,8.9326992,"Morbillo","MOR","36 months","94.09",2023
7,"Liguria",44.41149315,8.9326992,"Parotite","PAR","36 months","93.97",2023
7,"Liguria",44.41149315,8.9326992,"Rosolia","ROS","36 months","94.03",2023
7,"Liguria",44.41149315,8.9326992,"Varicella","VAR","36 months","92.93",2023
7,"Liguria",44.41149315,8.9326992,"Meningococco C coniugato","Men C","36 months","71.35",2023
7,"Liguria",44.41149315,8.9326992,"Pneumococco coniugato","PNC","36 months","92.15",2023
7,"Liguria",44.41149315,8.9326992,"Epatite A","EP A","36 months","3.63",2023
7,"Liguria",44.41149315,8.9326992,"Rotavirus","ROTA","36 months","86.85",2023
7,"Liguria",44.41149315,8.9326992,"Meningococco B","Men B","36 months","86.85",2023
7,"Liguria",44.41149315,8.9326992,"Meningococco ACYW coniugato","Men ACYW","36 months","47.88",2023
8,"Emilia-Romagna",44.49436681,11.3417208,"Polio","POL","36 months","97.89",2023
8,"Emilia-Romagna",44.49436681,11.3417208,"Difterite","DIF","36 months","97.91",2023
8,"Emilia-Romagna",44.49436681,11.3417208,"Tetano","TET","36 months","97.93",2023
8,"Emilia-Romagna",44.49436681,11.3417208,"Pertosse","PER","36 months","97.94",2023
8,"Emilia-Romagna",44.49436681,11.3417208,"Epatite B","EP B","36 months","97.88",2023
8,"Emilia-Romagna",44.49436681,11.3417208,"Hib","HIB","36 months","97.67",2023
8,"Emilia-Romagna",44.49436681,11.3417208,"Morbillo","MOR","36 months","97.98",2023
8,"Emilia-Romagna",44.49436681,11.3417208,"Parotite","PAR","36 months","97.96",2023
8,"Emilia-Romagna",44.49436681,11.3417208,"Rosolia","ROS","36 months","98.01",2023
8,"Emilia-Romagna",44.49436681,11.3417208,"Varicella","VAR","36 months","97.29",2023
8,"Emilia-Romagna",44.49436681,11.3417208,"Meningococco C coniugato","Men C","36 months","93.61",2023
8,"Emilia-Romagna",44.49436681,11.3417208,"Pneumococco coniugato","PNC","36 months","94.39",2023
8,"Emilia-Romagna",44.49436681,11.3417208,"Epatite A","EP A","36 months","14.81",2023
8,"Emilia-Romagna",44.49436681,11.3417208,"Rotavirus","ROTA","36 months",NA,2023
8,"Emilia-Romagna",44.49436681,11.3417208,"Meningococco B","Men B","36 months","89.12",2023
8,"Emilia-Romagna",44.49436681,11.3417208,"Meningococco ACYW coniugato","Men ACYW","36 months","92.73",2023
9,"Toscana",43.76923077,11.25588885,"Polio","POL","36 months","95.92",2023
9,"Toscana",43.76923077,11.25588885,"Difterite","DIF","36 months","95.95",2023
9,"Toscana",43.76923077,11.25588885,"Tetano","TET","36 months","95.96",2023
9,"Toscana",43.76923077,11.25588885,"Pertosse","PER","36 months","95.94",2023
9,"Toscana",43.76923077,11.25588885,"Epatite B","EP B","36 months","95.81",2023
9,"Toscana",43.76923077,11.25588885,"Hib","HIB","36 months","96.28",2023
9,"Toscana",43.76923077,11.25588885,"Morbillo","MOR","36 months","95.76",2023
9,"Toscana",43.76923077,11.25588885,"Parotite","PAR","36 months","95.59",2023
9,"Toscana",43.76923077,11.25588885,"Rosolia","ROS","36 months","95.74",2023
9,"Toscana",43.76923077,11.25588885,"Varicella","VAR","36 months","94.86",2023
9,"Toscana",43.76923077,11.25588885,"Meningococco C coniugato","Men C","36 months","89.85",2023
9,"Toscana",43.76923077,11.25588885,"Pneumococco coniugato","PNC","36 months","92.9",2023
9,"Toscana",43.76923077,11.25588885,"Epatite A","EP A","36 months","0.68",2023
9,"Toscana",43.76923077,11.25588885,"Rotavirus","ROTA","36 months",NA,2023
9,"Toscana",43.76923077,11.25588885,"Meningococco B","Men B","36 months","89.69",2023
9,"Toscana",43.76923077,11.25588885,"Meningococco ACYW coniugato","Men ACYW","36 months","6.05",2023
10,"Umbria",43.10675841,12.38824698,"Polio","POL","36 months","97.61",2023
10,"Umbria",43.10675841,12.38824698,"Difterite","DIF","36 months","97.63",2023
10,"Umbria",43.10675841,12.38824698,"Tetano","TET","36 months","97.63",2023
10,"Umbria",43.10675841,12.38824698,"Pertosse","PER","36 months","97.63",2023
10,"Umbria",43.10675841,12.38824698,"Epatite B","EP B","36 months","97.57",2023
10,"Umbria",43.10675841,12.38824698,"Hib","HIB","36 months","97.41",2023
10,"Umbria",43.10675841,12.38824698,"Morbillo","MOR","36 months","97.33",2023
10,"Umbria",43.10675841,12.38824698,"Parotite","PAR","36 months","97.26",2023
10,"Umbria",43.10675841,12.38824698,"Rosolia","ROS","36 months","97.33",2023
10,"Umbria",43.10675841,12.38824698,"Varicella","VAR","36 months","96.22",2023
10,"Umbria",43.10675841,12.38824698,"Meningococco C coniugato","Men C","36 months","89.59",2023
10,"Umbria",43.10675841,12.38824698,"Pneumococco coniugato","PNC","36 months","95.06",2023
10,"Umbria",43.10675841,12.38824698,"Epatite A","EP A","36 months","0.37",2023
10,"Umbria",43.10675841,12.38824698,"Rotavirus","ROTA","36 months",NA,2023
10,"Umbria",43.10675841,12.38824698,"Meningococco B","Men B","36 months","0.12",2023
10,"Umbria",43.10675841,12.38824698,"Meningococco ACYW coniugato","Men ACYW","36 months","10",2023
11,"Marche",43.61675973,13.5188753,"Polio","POL","36 months","93.72",2023
11,"Marche",43.61675973,13.5188753,"Difterite","DIF","36 months","93.72",2023
11,"Marche",43.61675973,13.5188753,"Tetano","TET","36 months","93.74",2023
11,"Marche",43.61675973,13.5188753,"Pertosse","PER","36 months","93.73",2023
11,"Marche",43.61675973,13.5188753,"Epatite B","EP B","36 months","93.68",2023
11,"Marche",43.61675973,13.5188753,"Hib","HIB","36 months","93.95",2023
11,"Marche",43.61675973,13.5188753,"Morbillo","MOR","36 months","92.99",2023
11,"Marche",43.61675973,13.5188753,"Parotite","PAR","36 months","92.93",2023
11,"Marche",43.61675973,13.5188753,"Rosolia","ROS","36 months","92.98",2023
11,"Marche",43.61675973,13.5188753,"Varicella","VAR","36 months","91.76",2023
11,"Marche",43.61675973,13.5188753,"Meningococco C coniugato","Men C","36 months","84.24",2023
11,"Marche",43.61675973,13.5188753,"Pneumococco coniugato","PNC","36 months","89.03",2023
11,"Marche",43.61675973,13.5188753,"Epatite A","EP A","36 months","0.6",2023
11,"Marche",43.61675973,13.5188753,"Rotavirus","ROTA","36 months","76.87",2023
11,"Marche",43.61675973,13.5188753,"Meningococco B","Men B","36 months","76.87",2023
11,"Marche",43.61675973,13.5188753,"Meningococco ACYW coniugato","Men ACYW","36 months","83.65",2023
12,"Lazio",41.89277044,12.48366722,"Polio","POL","36 months","95.86",2023
12,"Lazio",41.89277044,12.48366722,"Difterite","DIF","36 months","95.84",2023
12,"Lazio",41.89277044,12.48366722,"Tetano","TET","36 months","95.84",2023
12,"Lazio",41.89277044,12.48366722,"Pertosse","PER","36 months","95.83",2023
12,"Lazio",41.89277044,12.48366722,"Epatite B","EP B","36 months","95.82",2023
12,"Lazio",41.89277044,12.48366722,"Hib","HIB","36 months","98.14",2023
12,"Lazio",41.89277044,12.48366722,"Morbillo","MOR","36 months","96.3",2023
12,"Lazio",41.89277044,12.48366722,"Parotite","PAR","36 months","96.27",2023
12,"Lazio",41.89277044,12.48366722,"Rosolia","ROS","36 months","97.97",2023
12,"Lazio",41.89277044,12.48366722,"Varicella","VAR","36 months","97.13",2023
12,"Lazio",41.89277044,12.48366722,"Meningococco C coniugato","Men C","36 months","90.43",2023
12,"Lazio",41.89277044,12.48366722,"Pneumococco coniugato","PNC","36 months","99.25",2023
12,"Lazio",41.89277044,12.48366722,"Epatite A","EP A","36 months","0.42",2023
12,"Lazio",41.89277044,12.48366722,"Rotavirus","ROTA","36 months",NA,2023
12,"Lazio",41.89277044,12.48366722,"Meningococco B","Men B","36 months","92.88",2023
12,"Lazio",41.89277044,12.48366722,"Meningococco ACYW coniugato","Men ACYW","36 months","88.13",2023
13,"Abruzzo",42.35122196,13.39843823,"Polio","POL","36 months","95.03",2023
13,"Abruzzo",42.35122196,13.39843823,"Difterite","DIF","36 months","95.03",2023
13,"Abruzzo",42.35122196,13.39843823,"Tetano","TET","36 months","95.04",2023
13,"Abruzzo",42.35122196,13.39843823,"Pertosse","PER","36 months","95.04",2023
13,"Abruzzo",42.35122196,13.39843823,"Epatite B","EP B","36 months","95.03",2023
13,"Abruzzo",42.35122196,13.39843823,"Hib","HIB","36 months","94.97",2023
13,"Abruzzo",42.35122196,13.39843823,"Morbillo","MOR","36 months","95.75",2023
13,"Abruzzo",42.35122196,13.39843823,"Parotite","PAR","36 months","95.74",2023
13,"Abruzzo",42.35122196,13.39843823,"Rosolia","ROS","36 months","95.75",2023
13,"Abruzzo",42.35122196,13.39843823,"Varicella","VAR","36 months","95.02",2023
13,"Abruzzo",42.35122196,13.39843823,"Meningococco C coniugato","Men C","36 months","78.9",2023
13,"Abruzzo",42.35122196,13.39843823,"Pneumococco coniugato","PNC","36 months","91.69",2023
13,"Abruzzo",42.35122196,13.39843823,"Epatite A","EP A","36 months","0.58",2023
13,"Abruzzo",42.35122196,13.39843823,"Rotavirus","ROTA","36 months","78.86",2023
13,"Abruzzo",42.35122196,13.39843823,"Meningococco B","Men B","36 months","78.86",2023
13,"Abruzzo",42.35122196,13.39843823,"Meningococco ACYW coniugato","Men ACYW","36 months","48.87",2023
14,"Molise",41.55774754,14.65916051,"Polio","POL","36 months","96.24",2023
14,"Molise",41.55774754,14.65916051,"Difterite","DIF","36 months","96.24",2023
14,"Molise",41.55774754,14.65916051,"Tetano","TET","36 months","96.24",2023
14,"Molise",41.55774754,14.65916051,"Pertosse","PER","36 months","96.24",2023
14,"Molise",41.55774754,14.65916051,"Epatite B","EP B","36 months","96.24",2023
14,"Molise",41.55774754,14.65916051,"Hib","HIB","36 months","96.88",2023
14,"Molise",41.55774754,14.65916051,"Morbillo","MOR","36 months","96.53",2023
14,"Molise",41.55774754,14.65916051,"Parotite","PAR","36 months","96.53",2023
14,"Molise",41.55774754,14.65916051,"Rosolia","ROS","36 months","96.53",2023
14,"Molise",41.55774754,14.65916051,"Varicella","VAR","36 months","95.59",2023
14,"Molise",41.55774754,14.65916051,"Meningococco C coniugato","Men C","36 months","0.88",2023
14,"Molise",41.55774754,14.65916051,"Pneumococco coniugato","PNC","36 months","94.24",2023
14,"Molise",41.55774754,14.65916051,"Epatite A","EP A","36 months","0.82",2023
14,"Molise",41.55774754,14.65916051,"Rotavirus","ROTA","36 months",NA,2023
14,"Molise",41.55774754,14.65916051,"Meningococco B","Men B","36 months","82.94",2023
14,"Molise",41.55774754,14.65916051,"Meningococco ACYW coniugato","Men ACYW","36 months","86.12",2023
15,"Campania",40.83956555,14.25084984,"Polio","POL","36 months","95.09",2023
15,"Campania",40.83956555,14.25084984,"Difterite","DIF","36 months","95.09",2023
15,"Campania",40.83956555,14.25084984,"Tetano","TET","36 months","95.09",2023
15,"Campania",40.83956555,14.25084984,"Pertosse","PER","36 months","95.09",2023
15,"Campania",40.83956555,14.25084984,"Epatite B","EP B","36 months","95.08",2023
15,"Campania",40.83956555,14.25084984,"Hib","HIB","36 months","95.06",2023
15,"Campania",40.83956555,14.25084984,"Morbillo","MOR","36 months","95.01",2023
15,"Campania",40.83956555,14.25084984,"Parotite","PAR","36 months","94.99",2023
15,"Campania",40.83956555,14.25084984,"Rosolia","ROS","36 months","95",2023
15,"Campania",40.83956555,14.25084984,"Varicella","VAR","36 months","93.34",2023
15,"Campania",40.83956555,14.25084984,"Meningococco C coniugato","Men C","36 months","0.76",2023
15,"Campania",40.83956555,14.25084984,"Pneumococco coniugato","PNC","36 months","87.54",2023
15,"Campania",40.83956555,14.25084984,"Epatite A","EP A","36 months","0.02",2023
15,"Campania",40.83956555,14.25084984,"Rotavirus","ROTA","36 months",NA,2023
15,"Campania",40.83956555,14.25084984,"Meningococco B","Men B","36 months","55.02",2023
15,"Campania",40.83956555,14.25084984,"Meningococco ACYW coniugato","Men ACYW","36 months","68.99",2023
16,"Puglia",41.12559576,16.86736689,"Polio","POL","36 months","93.35",2023
16,"Puglia",41.12559576,16.86736689,"Difterite","DIF","36 months","93.38",2023
16,"Puglia",41.12559576,16.86736689,"Tetano","TET","36 months","93.38",2023
16,"Puglia",41.12559576,16.86736689,"Pertosse","PER","36 months","93.38",2023
16,"Puglia",41.12559576,16.86736689,"Epatite B","EP B","36 months","93.36",2023
16,"Puglia",41.12559576,16.86736689,"Hib","HIB","36 months","93.3",2023
16,"Puglia",41.12559576,16.86736689,"Morbillo","MOR","36 months","93.61",2023
16,"Puglia",41.12559576,16.86736689,"Parotite","PAR","36 months","93.6",2023
16,"Puglia",41.12559576,16.86736689,"Rosolia","ROS","36 months","93.56",2023
16,"Puglia",41.12559576,16.86736689,"Varicella","VAR","36 months","93.1",2023
16,"Puglia",41.12559576,16.86736689,"Meningococco C coniugato","Men C","36 months","85.7",2023
16,"Puglia",41.12559576,16.86736689,"Pneumococco coniugato","PNC","36 months","90.15",2023
16,"Puglia",41.12559576,16.86736689,"Epatite A","EP A","36 months","77.63",2023
16,"Puglia",41.12559576,16.86736689,"Rotavirus","ROTA","36 months",NA,2023
16,"Puglia",41.12559576,16.86736689,"Meningococco B","Men B","36 months","81.94",2023
16,"Puglia",41.12559576,16.86736689,"Meningococco ACYW coniugato","Men ACYW","36 months","85.7",2023
17,"Basilicata",40.63947052,15.80514834,"Polio","POL","36 months","96.15",2023
17,"Basilicata",40.63947052,15.80514834,"Difterite","DIF","36 months","96.15",2023
17,"Basilicata",40.63947052,15.80514834,"Tetano","TET","36 months","96.15",2023
17,"Basilicata",40.63947052,15.80514834,"Pertosse","PER","36 months","96.15",2023
17,"Basilicata",40.63947052,15.80514834,"Epatite B","EP B","36 months","96.15",2023
17,"Basilicata",40.63947052,15.80514834,"Hib","HIB","36 months","96.15",2023
17,"Basilicata",40.63947052,15.80514834,"Morbillo","MOR","36 months","95.41",2023
17,"Basilicata",40.63947052,15.80514834,"Parotite","PAR","36 months","95.41",2023
17,"Basilicata",40.63947052,15.80514834,"Rosolia","ROS","36 months","95.41",2023
17,"Basilicata",40.63947052,15.80514834,"Varicella","VAR","36 months","94.55",2023
17,"Basilicata",40.63947052,15.80514834,"Meningococco C coniugato","Men C","36 months","91.47",2023
17,"Basilicata",40.63947052,15.80514834,"Pneumococco coniugato","PNC","36 months","94.38",2023
17,"Basilicata",40.63947052,15.80514834,"Epatite A","EP A","36 months","0.21",2023
17,"Basilicata",40.63947052,15.80514834,"Rotavirus","ROTA","36 months",NA,2023
17,"Basilicata",40.63947052,15.80514834,"Meningococco B","Men B","36 months","85.79",2023
17,"Basilicata",40.63947052,15.80514834,"Meningococco ACYW coniugato","Men ACYW","36 months","90.97",2023
18,"Calabria",38.90597598,16.59440194,"Polio","POL","36 months","94.04",2023
18,"Calabria",38.90597598,16.59440194,"Difterite","DIF","36 months","94.04",2023
18,"Calabria",38.90597598,16.59440194,"Tetano","TET","36 months","94.04",2023
18,"Calabria",38.90597598,16.59440194,"Pertosse","PER","36 months","94.04",2023
18,"Calabria",38.90597598,16.59440194,"Epatite B","EP B","36 months","94.04",2023
18,"Calabria",38.90597598,16.59440194,"Hib","HIB","36 months","94.04",2023
18,"Calabria",38.90597598,16.59440194,"Morbillo","MOR","36 months","92.9",2023
18,"Calabria",38.90597598,16.59440194,"Parotite","PAR","36 months","92.9",2023
18,"Calabria",38.90597598,16.59440194,"Rosolia","ROS","36 months","92.9",2023
18,"Calabria",38.90597598,16.59440194,"Varicella","VAR","36 months","92.69",2023
18,"Calabria",38.90597598,16.59440194,"Meningococco C coniugato","Men C","36 months","78.17",2023
18,"Calabria",38.90597598,16.59440194,"Pneumococco coniugato","PNC","36 months","91.48",2023
18,"Calabria",38.90597598,16.59440194,"Epatite A","EP A","36 months","0.1",2023
18,"Calabria",38.90597598,16.59440194,"Rotavirus","ROTA","36 months",NA,2023
18,"Calabria",38.90597598,16.59440194,"Meningococco B","Men B","36 months","83.46",2023
18,"Calabria",38.90597598,16.59440194,"Meningococco ACYW coniugato","Men ACYW","36 months","86.34",2023
19,"Sicilia",38.11569725,13.3623566999999,"Polio","POL","36 months","94.1",2023
19,"Sicilia",38.11569725,13.3623566999999,"Difterite","DIF","36 months","94.1",2023
19,"Sicilia",38.11569725,13.3623566999999,"Tetano","TET","36 months","94.1",2023
19,"Sicilia",38.11569725,13.3623566999999,"Pertosse","PER","36 months","94.1",2023
19,"Sicilia",38.11569725,13.3623566999999,"Epatite B","EP B","36 months","94.08",2023
19,"Sicilia",38.11569725,13.3623566999999,"Hib","HIB","36 months","94.06",2023
19,"Sicilia",38.11569725,13.3623566999999,"Morbillo","MOR","36 months","94.75",2023
19,"Sicilia",38.11569725,13.3623566999999,"Parotite","PAR","36 months","94.73",2023
19,"Sicilia",38.11569725,13.3623566999999,"Rosolia","ROS","36 months","94.75",2023
19,"Sicilia",38.11569725,13.3623566999999,"Varicella","VAR","36 months","93.07",2023
19,"Sicilia",38.11569725,13.3623566999999,"Meningococco C coniugato","Men C","36 months","84.05",2023
