"Region_ID","Region_Name","Region_Lat","Region_Lon","Vaccine_Name","Vaccine_Abbreviation","Age_Group","Coverage_Percentage","Year_Value"
21,"Bolzano",46.49933453,11.35662422,"Rotavirus","ROTA","24 months","48.58",2023
21,"Bolzano",46.49933453,11.35662422,"Meningococco B","Men B","24 months","63.61",2023
21,"Bolzano",46.49933453,11.35662422,"Meningococco ACYW coniugato","Men ACYW","24 months","70.35",2023
22,"Trento",46.06893511,11.12123097,"Polio","POL","24 months","96.02",2023
22,"Trento",46.06893511,11.12123097,"Difterite","DIF","24 months","95.99",2023
22,"Trento",46.06893511,11.12123097,"Tetano","TET","24 months","96.02",2023
22,"Trento",46.06893511,11.12123097,"Pertosse","PER","24 months","95.99",2023
22,"Trento",46.06893511,11.12123097,"Epatite B","EP B","24 months","95.99",2023
22,"Trento",46.06893511,11.12123097,"Hib","HIB","24 months","95.95",2023
22,"Trento",46.06893511,11.12123097,"Morbillo","MOR","24 months","96.11",2023
22,"Trento",46.06893511,11.12123097,"Parotite","PAR","24 months","96.09",2023
22,"Trento",46.06893511,11.12123097,"Rosolia","ROS","24 months","96.11",2023
22,"Trento",46.06893511,11.12123097,"Varicella","VAR","24 months","95.56",2023
22,"Trento",46.06893511,11.12123097,"Meningococco C coniugato","Men C","24 months","88.96",2023
22,"Trento",46.06893511,11.12123097,"Pneumococco coniugato","PNC","24 months","92.08",2023
22,"Trento",46.06893511,11.12123097,"Epatite A","EP A","24 months","1.79",2023
22,"Trento",46.06893511,11.12123097,"Rotavirus","ROTA","24 months","75.24",2023
22,"Trento",46.06893511,11.12123097,"Meningococco B","Men B","24 months","83.38",2023
22,"Trento",46.06893511,11.12123097,"Meningococco ACYW coniugato","Men ACYW","24 months","88.58",2023
5,"Veneto",45.43490485,12.33845213,"Polio","POL","24 months","95.49",2023
5,"Veneto",45.43490485,12.33845213,"Difterite","DIF","24 months","95.49",2023
5,"Veneto",45.43490485,12.33845213,"Tetano","TET","24 months","95.5",2023
5,"Veneto",45.43490485,12.33845213,"Pertosse","PER","24 months","95.49",2023
5,"Veneto",45.43490485,12.33845213,"Epatite B","EP B","24 months","95.47",2023
5,"Veneto",45.43490485,12.33845213,"Hib","HIB","24 months","95.35",2023
5,"Veneto",45.43490485,12.33845213,"Morbillo","MOR","24 months","95.3",2023
5,"Veneto",45.43490485,12.33845213,"Parotite","PAR","24 months","95.22",2023
5,"Veneto",45.43490485,12.33845213,"Rosolia","ROS","24 months","95.29",2023
5,"Veneto",45.43490485,12.33845213,"Varicella","VAR","24 months","94.62",2023
5,"Veneto",45.43490485,12.33845213,"Meningococco C coniugato","Men C","24 months","91.4",2023
5,"Veneto",45.43490485,12.33845213,"Pneumococco coniugato","PNC","24 months","96.26",2023
5,"Veneto",45.43490485,12.33845213,"Epatite A","EP A","24 months","12.14",2023
5,"Veneto",45.43490485,12.33845213,"Rotavirus","ROTA","24 months","84.91",2023
5,"Veneto",45.43490485,12.33845213,"Meningococco B","Men B","24 months","86.38",2023
5,"Veneto",45.43490485,12.33845213,"Meningococco ACYW coniugato","Men ACYW","24 months","90.89",2023
6,"Friuli-Venezia Giulia",45.6494354,13.76813649,"Polio","POL","24 months","97.97",2023
6,"Friuli-Venezia Giulia",45.6494354,13.76813649,"Difterite","DIF","24 months","97.99",2023
6,"Friuli-Venezia Giulia",45.6494354,13.76813649,"Tetano","TET","24 months","98.02",2023
6,"Friuli-Venezia Giulia",45.6494354,13.76813649,"Pertosse","PER","24 months","98",2023
6,"Friuli-Venezia Giulia",45.6494354,13.76813649,"Epatite B","EP B","24 months","97.85",2023
6,"Friuli-Venezia Giulia",45.6494354,13.76813649,"Hib","HIB","24 months","97.87",2023
6,"Friuli-Venezia Giulia",45.6494354,13.76813649,"Morbillo","MOR","24 months","96.98",2023
6,"Friuli-Venezia Giulia",45.6494354,13.76813649,"Parotite","PAR","24 months","96.94",2023
6,"Friuli-Venezia Giulia",45.6494354,13.76813649,"Rosolia","ROS","24 months","96.95",2023
6,"Friuli-Venezia Giulia",45.6494354,13.76813649,"Varicella","VAR","24 months","96.39",2023
6,"Friuli-Venezia Giulia",45.6494354,13.76813649,"Meningococco C coniugato","Men C","24 months","90.06",2023
6,"Friuli-Venezia Giulia",45.6494354,13.76813649,"Pneumococco coniugato","PNC","24 months","92.59",2023
6,"Friuli-Venezia Giulia",45.6494354,13.76813649,"Epatite A","EP A","24 months","5.07",2023
6,"Friuli-Venezia Giulia",45.6494354,13.76813649,"Rotavirus","ROTA","24 months","81.09",2023
6,"Friuli-Venezia Giulia",45.6494354,13.76813649,"Meningococco B","Men B","24 months","85.98",2023
6,"Friuli-Venezia Giulia",45.6494354,13.76813649,"Meningococco ACYW coniugato","Men ACYW","24 months","89.74",2023
7,"Liguria",44.41149315,8.9326992,"Polio","POL","24 months","93.64",2023
7,"Liguria",44.41149315,8.9326992,"Difterite","DIF","24 months","93.66",2023
7,"Liguria",44.41149315,8.9326992,"Tetano","TET","24 months","93.66",2023
7,"Liguria",44.41149315,8.9326992,"Pertosse","PER","24 months","93.66",2023
7,"Liguria",44.41149315,8.9326992,"Epatite B","EP B","24 months","94.07",2023
7,"Liguria",44.41149315,8.9326992,"Hib","HIB","24 months","94.03",2023
7,"Liguria",44.41149315,8.9326992,"Morbillo","MOR","24 months","91.61",2023
7,"Liguria",44.41149315,8.9326992,"Parotite","PAR","24 months","91.55",2023
7,"Liguria",44.41149315,8.9326992,"Rosolia","ROS","24 months","91.6",2023
7,"Liguria",44.41149315,8.9326992,"Varicella","VAR","24 months","90.7",2023
7,"Liguria",44.41149315,8.9326992,"Meningococco C coniugato","Men C","24 months","85.72",2023
7,"Liguria",44.41149315,8.9326992,"Pneumococco coniugato","PNC","24 months","91.49",2023
7,"Liguria",44.41149315,8.9326992,"Epatite A","EP A","24 months","2.91",2023
7,"Liguria",44.41149315,8.9326992,"Rotavirus","ROTA","24 months","71.31",2023
7,"Liguria",44.41149315,8.9326992,"Meningococco B","Men B","24 months","86.94",2023
7,"Liguria",44.41149315,8.9326992,"Meningococco ACYW coniugato","Men ACYW","24 months","63.72",2023
8,"Emilia-Romagna",44.49436681,11.3417208,"Polio","POL","24 months","97.42",2023
8,"Emilia-Romagna",44.49436681,11.3417208,"Difterite","DIF","24 months","97.44",2023
8,"Emilia-Romagna",44.49436681,11.3417208,"Tetano","TET","24 months","97.44",2023
8,"Emilia-Romagna",44.49436681,11.3417208,"Pertosse","PER","24 months","97.43",2023
8,"Emilia-Romagna",44.49436681,11.3417208,"Epatite B","EP B","24 months","97.43",2023
8,"Emilia-Romagna",44.49436681,11.3417208,"Hib","HIB","24 months","97.28",2023
8,"Emilia-Romagna",44.49436681,11.3417208,"Morbillo","MOR","24 months","97.28",2023
8,"Emilia-Romagna",44.49436681,11.3417208,"Parotite","PAR","24 months","97.21",2023
8,"Emilia-Romagna",44.49436681,11.3417208,"Rosolia","ROS","24 months","97.29",2023
8,"Emilia-Romagna",44.49436681,11.3417208,"Varicella","VAR","24 months","96.44",2023
8,"Emilia-Romagna",44.49436681,11.3417208,"Meningococco C coniugato","Men C","24 months","92.69",2023
8,"Emilia-Romagna",44.49436681,11.3417208,"Pneumococco coniugato","PNC","24 months","94.03",2023
8,"Emilia-Romagna",44.49436681,11.3417208,"Epatite A","EP A","24 months","11.76",2023
8,"Emilia-Romagna",44.49436681,11.3417208,"Rotavirus","ROTA","24 months","68.02",2023
8,"Emilia-Romagna",44.49436681,11.3417208,"Meningococco B","Men B","24 months","87.63",2023
8,"Emilia-Romagna",44.49436681,11.3417208,"Meningococco ACYW coniugato","Men ACYW","24 months","92.17",2023
9,"Toscana",43.76923077,11.25588885,"Polio","POL","24 months","97.7",2023
9,"Toscana",43.76923077,11.25588885,"Difterite","DIF","24 months","97.71",2023
9,"Toscana",43.76923077,11.25588885,"Tetano","TET","24 months","97.71",2023
9,"Toscana",43.76923077,11.25588885,"Pertosse","PER","24 months","97.71",2023
9,"Toscana",43.76923077,11.25588885,"Epatite B","EP B","24 months","97.63",2023
9,"Toscana",43.76923077,11.25588885,"Hib","HIB","24 months","98.02",2023
9,"Toscana",43.76923077,11.25588885,"Morbillo","MOR","24 months","97.33",2023
9,"Toscana",43.76923077,11.25588885,"Parotite","PAR","24 months","97.27",2023
9,"Toscana",43.76923077,11.25588885,"Rosolia","ROS","24 months","97.34",2023
9,"Toscana",43.76923077,11.25588885,"Varicella","VAR","24 months","96.43",2023
9,"Toscana",43.76923077,11.25588885,"Meningococco C coniugato","Men C","24 months","91.17",2023
9,"Toscana",43.76923077,11.25588885,"Pneumococco coniugato","PNC","24 months","93.42",2023
9,"Toscana",43.76923077,11.25588885,"Epatite A","EP A","24 months","0.43",2023
9,"Toscana",43.76923077,11.25588885,"Rotavirus","ROTA","24 months","66.92",2023
9,"Toscana",43.76923077,11.25588885,"Meningococco B","Men B","24 months","88.97",2023
9,"Toscana",43.76923077,11.25588885,"Meningococco ACYW coniugato","Men ACYW","24 months","19.48",2023
10,"Umbria",43.10675841,12.38824698,"Polio","POL","24 months","97.28",2023
10,"Umbria",43.10675841,12.38824698,"Difterite","DIF","24 months","97.3",2023
10,"Umbria",43.10675841,12.38824698,"Tetano","TET","24 months","97.3",2023
10,"Umbria",43.10675841,12.38824698,"Pertosse","PER","24 months","97.3",2023
10,"Umbria",43.10675841,12.38824698,"Epatite B","EP B","24 months","97.24",2023
10,"Umbria",43.10675841,12.38824698,"Hib","HIB","24 months","97.18",2023
10,"Umbria",43.10675841,12.38824698,"Morbillo","MOR","24 months","96.47",2023
10,"Umbria",43.10675841,12.38824698,"Parotite","PAR","24 months","96.41",2023
10,"Umbria",43.10675841,12.38824698,"Rosolia","ROS","24 months","96.47",2023
10,"Umbria",43.10675841,12.38824698,"Varicella","VAR","24 months","95.23",2023
10,"Umbria",43.10675841,12.38824698,"Meningococco C coniugato","Men C","24 months","90.38",2023
10,"Umbria",43.10675841,12.38824698,"Pneumococco coniugato","PNC","24 months","94.7",2023
10,"Umbria",43.10675841,12.38824698,"Epatite A","EP A","24 months","0.22",2023
10,"Umbria",43.10675841,12.38824698,"Rotavirus","ROTA","24 months","65.57",2023
10,"Umbria",43.10675841,12.38824698,"Meningococco B","Men B","24 months","65.04",2023
10,"Umbria",43.10675841,12.38824698,"Meningococco ACYW coniugato","Men ACYW","24 months","79.86",2023
11,"Marche",43.61675973,13.5188753,"Polio","POL","24 months","92.82",2023
11,"Marche",43.61675973,13.5188753,"Difterite","DIF","24 months","92.84",2023
11,"Marche",43.61675973,13.5188753,"Tetano","TET","24 months","92.84",2023
11,"Marche",43.61675973,13.5188753,"Pertosse","PER","24 months","92.84",2023
11,"Marche",43.61675973,13.5188753,"Epatite B","EP B","24 months","92.81",2023
11,"Marche",43.61675973,13.5188753,"Hib","HIB","24 months","93.34",2023
11,"Marche",43.61675973,13.5188753,"Morbillo","MOR","24 months","92.04",2023
11,"Marche",43.61675973,13.5188753,"Parotite","PAR","24 months","91.98",2023
11,"Marche",43.61675973,13.5188753,"Rosolia","ROS","24 months","92.01",2023
11,"Marche",43.61675973,13.5188753,"Varicella","VAR","24 months","90.73",2023
11,"Marche",43.61675973,13.5188753,"Meningococco C coniugato","Men C","24 months","83.75",2023
11,"Marche",43.61675973,13.5188753,"Pneumococco coniugato","PNC","24 months","88.71",2023
11,"Marche",43.61675973,13.5188753,"Epatite A","EP A","24 months","0.37",2023
11,"Marche",43.61675973,13.5188753,"Rotavirus","ROTA","24 months","68.09",2023
11,"Marche",43.61675973,13.5188753,"Meningococco B","Men B","24 months","76.21",2023
11,"Marche",43.61675973,13.5188753,"Meningococco ACYW coniugato","Men ACYW","24 months","83.31",2023
12,"Lazio",41.89277044,12.48366722,"Polio","POL","24 months","94.93",2023
12,"Lazio",41.89277044,12.48366722,"Difterite","DIF","24 months","94.9",2023
12,"Lazio",41.89277044,12.48366722,"Tetano","TET","24 months","94.9",2023
12,"Lazio",41.89277044,12.48366722,"Pertosse","PER","24 months","94.9",2023
12,"Lazio",41.89277044,12.48366722,"Epatite B","EP B","24 months","94.92",2023
12,"Lazio",41.89277044,12.48366722,"Hib","HIB","24 months","94.82",2023
12,"Lazio",41.89277044,12.48366722,"Morbillo","MOR","24 months","95.75",2023
12,"Lazio",41.89277044,12.48366722,"Parotite","PAR","24 months","95.74",2023
12,"Lazio",41.89277044,12.48366722,"Rosolia","ROS","24 months","95.75",2023
12,"Lazio",41.89277044,12.48366722,"Varicella","VAR","24 months","94.91",2023
12,"Lazio",41.89277044,12.48366722,"Meningococco C coniugato","Men C","24 months","82.67",2023
12,"Lazio",41.89277044,12.48366722,"Pneumococco coniugato","PNC","24 months","94.38",2023
12,"Lazio",41.89277044,12.48366722,"Epatite A","EP A","24 months","0.31",2023
12,"Lazio",41.89277044,12.48366722,"Rotavirus","ROTA","24 months","66.23",2023
12,"Lazio",41.89277044,12.48366722,"Meningococco B","Men B","24 months","75.06",2023
12,"Lazio",41.89277044,12.48366722,"Meningococco ACYW coniugato","Men ACYW","24 months","82.33",2023
13,"Abruzzo",42.35122196,13.39843823,"Polio","POL","24 months","96.67",2023
13,"Abruzzo",42.35122196,13.39843823,"Difterite","DIF","24 months","96.69",2023
13,"Abruzzo",42.35122196,13.39843823,"Tetano","TET","24 months","96.69",2023
13,"Abruzzo",42.35122196,13.39843823,"Pertosse","PER","24 months","96.69",2023
13,"Abruzzo",42.35122196,13.39843823,"Epatite B","EP B","24 months","96.66",2023
13,"Abruzzo",42.35122196,13.39843823,"Hib","HIB","24 months","96.78",2023
13,"Abruzzo",42.35122196,13.39843823,"Morbillo","MOR","24 months","94.59",2023
13,"Abruzzo",42.35122196,13.39843823,"Parotite","PAR","24 months","94.59",2023
13,"Abruzzo",42.35122196,13.39843823,"Rosolia","ROS","24 months","94.59",2023
13,"Abruzzo",42.35122196,13.39843823,"Varicella","VAR","24 months","93.09",2023
13,"Abruzzo",42.35122196,13.39843823,"Meningococco C coniugato","Men C","24 months","74.11",2023
13,"Abruzzo",42.35122196,13.39843823,"Pneumococco coniugato","PNC","24 months","92.93",2023
13,"Abruzzo",42.35122196,13.39843823,"Epatite A","EP A","24 months","0.32",2023
13,"Abruzzo",42.35122196,13.39843823,"Rotavirus","ROTA","24 months","65.2",2023
13,"Abruzzo",42.35122196,13.39843823,"Meningococco B","Men B","24 months","78.66",2023
13,"Abruzzo",42.35122196,13.39843823,"Meningococco ACYW coniugato","Men ACYW","24 months","47.24",2023
14,"Molise",41.55774754,14.65916051,"Polio","POL","24 months","95.14",2023
14,"Molise",41.55774754,14.65916051,"Difterite","DIF","24 months","95.14",2023
14,"Molise",41.55774754,14.65916051,"Tetano","TET","24 months","95.14",2023
14,"Molise",41.55774754,14.65916051,"Pertosse","PER","24 months","95.14",2023
14,"Molise",41.55774754,14.65916051,"Epatite B","EP B","24 months","95.14",2023
14,"Molise",41.55774754,14.65916051,"Hib","HIB","24 months","96.33",2023
14,"Molise",41.55774754,14.65916051,"Morbillo","MOR","24 months","95.45",2023
14,"Molise",41.55774754,14.65916051,"Parotite","PAR","24 months","95.45",2023
14,"Molise",41.55774754,14.65916051,"Rosolia","ROS","24 months","95.45",2023
14,"Molise",41.55774754,14.65916051,"Varicella","VAR","24 months","95.14",2023
14,"Molise",41.55774754,14.65916051,"Meningococco C coniugato","Men C","24 months","0.25",2023
14,"Molise",41.55774754,14.65916051,"Pneumococco coniugato","PNC","24 months","93.21",2023
14,"Molise",41.55774754,14.65916051,"Epatite A","EP A","24 months","0.19",2023
14,"Molise",41.55774754,14.65916051,"Rotavirus","ROTA","24 months","83.94",2023
14,"Molise",41.55774754,14.65916051,"Meningococco B","Men B","24 months","78.89",2023
14,"Molise",41.55774754,14.65916051,"Meningococco ACYW coniugato","Men ACYW","24 months","84.12",2023
15,"Campania",40.83956555,14.25084984,"Polio","POL","24 months","96.33",2023
15,"Campania",40.83956555,14.25084984,"Difterite","DIF","24 months","96.33",2023
15,"Campania",40.83956555,14.25084984,"Tetano","TET","24 months","96.33",2023
15,"Campania",40.83956555,14.25084984,"Pertosse","PER","24 months","96.33",2023
15,"Campania",40.83956555,14.25084984,"Epatite B","EP B","24 months","96.3",2023
15,"Campania",40.83956555,14.25084984,"Hib","HIB","24 months","96.28",2023
15,"Campania",40.83956555,14.25084984,"Morbillo","MOR","24 months","95.98",2023
15,"Campania",40.83956555,14.25084984,"Parotite","PAR","24 months","95.95",2023
15,"Campania",40.83956555,14.25084984,"Rosolia","ROS","24 months","95.97",2023
15,"Campania",40.83956555,14.25084984,"Varicella","VAR","24 months","93.72",2023
15,"Campania",40.83956555,14.25084984,"Meningococco C coniugato","Men C","24 months","66.28",2023
15,"Campania",40.83956555,14.25084984,"Pneumococco coniugato","PNC","24 months","87.44",2023
15,"Campania",40.83956555,14.25084984,"Epatite A","EP A","24 months","0.02",2023
15,"Campania",40.83956555,14.25084984,"Rotavirus","ROTA","24 months","51.33",2023
15,"Campania",40.83956555,14.25084984,"Meningococco B","Men B","24 months","49.97",2023
15,"Campania",40.83956555,14.25084984,"Meningococco ACYW coniugato","Men ACYW","24 months","66.28",2023
16,"Puglia",41.12559576,16.86736689,"Polio","POL","24 months","90.36",2023
16,"Puglia",41.12559576,16.86736689,"Difterite","DIF","24 months","90.36",2023
16,"Puglia",41.12559576,16.86736689,"Tetano","TET","24 months","90.36",2023
16,"Puglia",41.12559576,16.86736689,"Pertosse","PER","24 months","90.36",2023
16,"Puglia",41.12559576,16.86736689,"Epatite B","EP B","24 months","90.35",2023
16,"Puglia",41.12559576,16.86736689,"Hib","HIB","24 months","90.31",2023
16,"Puglia",41.12559576,16.86736689,"Morbillo","MOR","24 months","90.01",2023
16,"Puglia",41.12559576,16.86736689,"Parotite","PAR","24 months","90",2023
16,"Puglia",41.12559576,16.86736689,"Rosolia","ROS","24 months","90.01",2023
16,"Puglia",41.12559576,16.86736689,"Varicella","VAR","24 months","89.55",2023
16,"Puglia",41.12559576,16.86736689,"Meningococco C coniugato","Men C","24 months","80.62",2023
16,"Puglia",41.12559576,16.86736689,"Pneumococco coniugato","PNC","24 months","87.38",2023
16,"Puglia",41.12559576,16.86736689,"Epatite A","EP A","24 months","65.44",2023
16,"Puglia",41.12559576,16.86736689,"Rotavirus","ROTA","24 months","60.71",2023
16,"Puglia",41.12559576,16.86736689,"Meningococco B","Men B","24 months","80.81",2023
16,"Puglia",41.12559576,16.86736689,"Meningococco ACYW coniugato","Men ACYW","24 months","80.62",2023
17,"Basilicata",40.63947052,15.80514834,"Polio","POL","24 months","95.41",2023
17,"Basilicata",40.63947052,15.80514834,"Difterite","DIF","24 months","95.41",2023
17,"Basilicata",40.63947052,15.80514834,"Tetano","TET","24 months","95.41",2023
17,"Basilicata",40.63947052,15.80514834,"Pertosse","PER","24 months","95.41",2023
17,"Basilicata",40.63947052,15.80514834,"Epatite B","EP B","24 months","95.41",2023
17,"Basilicata",40.63947052,15.80514834,"Hib","HIB","24 months","95.31",2023
17,"Basilicata",40.63947052,15.80514834,"Morbillo","MOR","24 months","92.42",2023
17,"Basilicata",40.63947052,15.80514834,"Parotite","PAR","24 months","92.42",2023
17,"Basilicata",40.63947052,15.80514834,"Rosolia","ROS","24 months","92.42",2023
17,"Basilicata",40.63947052,15.80514834,"Varicella","VAR","24 months","91.41",2023
17,"Basilicata",40.63947052,15.80514834,"Meningococco C coniugato","Men C","24 months","88.83",2023
17,"Basilicata",40.63947052,15.80514834,"Pneumococco coniugato","PNC","24 months","93.8",2023
17,"Basilicata",40.63947052,15.80514834,"Epatite A","EP A","24 months","0.19",2023
17,"Basilicata",40.63947052,15.80514834,"Rotavirus","ROTA","24 months","78.7",2023
17,"Basilicata",40.63947052,15.80514834,"Meningococco B","Men B","24 months","83.52",2023
17,"Basilicata",40.63947052,15.80514834,"Meningococco ACYW coniugato","Men ACYW","24 months","88.68",2023
18,"Calabria",38.90597598,16.59440194,"Polio","POL","24 months","93.4",2023
18,"Calabria",38.90597598,16.59440194,"Difterite","DIF","24 months","93.4",2023
18,"Calabria",38.90597598,16.59440194,"Tetano","TET","24 months","93.4",2023
18,"Calabria",38.90597598,16.59440194,"Pertosse","PER","24 months","93.4",2023
18,"Calabria",38.90597598,16.59440194,"Epatite B","EP B","24 months","93.4",2023
18,"Calabria",38.90597598,16.59440194,"Hib","HIB","24 months","93.42",2023
18,"Calabria",38.90597598,16.59440194,"Morbillo","MOR","24 months","92.43",2023
18,"Calabria",38.90597598,16.59440194,"Parotite","PAR","24 months","92.43",2023
18,"Calabria",38.90597598,16.59440194,"Rosolia","ROS","24 months","92.43",2023
18,"Calabria",38.90597598,16.59440194,"Varicella","VAR","24 months","92.03",2023
18,"Calabria",38.90597598,16.59440194,"Meningococco C coniugato","Men C","24 months","59.85",2023
18,"Calabria",38.90597598,16.59440194,"Pneumococco coniugato","PNC","24 months","89.89",2023
18,"Calabria",38.90597598,16.59440194,"Epatite A","EP A","24 months","0.2",2023
18,"Calabria",38.90597598,16.59440194,"Rotavirus","ROTA","24 months","79.59",2023
18,"Calabria",38.90597598,16.59440194,"Meningococco B","Men B","24 months","80.37",2023
18,"Calabria",38.90597598,16.59440194,"Meningococco ACYW coniugato","Men ACYW","24 months","84.36",2023
19,"Sicilia",38.11569725,13.3623566999999,"Polio","POL","24 months","89.44",2023
19,"Sicilia",38.11569725,13.3623566999999,"Difterite","DIF","24 months","89.44",2023
19,"Sicilia",38.11569725,13.3623566999999,"Tetano","TET","24 months","89.44",2023
19,"Sicilia",38.11569725,13.3623566999999,"Pertosse","PER","24 months","89.44",2023
19,"Sicilia",38.11569725,13.3623566999999,"Epatite B","EP B","24 months","89.46",2023
19,"Sicilia",38.11569725,13.3623566999999,"Hib","HIB","24 months","89.42",2023
19,"Sicilia",38.11569725,13.3623566999999,"Morbillo","MOR","24 months","90.79",2023
19,"Sicilia",38.11569725,13.3623566999999,"Parotite","PAR","24 months","90.77",2023
19,"Sicilia",38.11569725,13.3623566999999,"Rosolia","ROS","24 months","90.78",2023
19,"Sicilia",38.11569725,13.3623566999999,"Varicella","VAR","24 months","90.12",2023
19,"Sicilia",38.11569725,13.3623566999999,"Meningococco C coniugato","Men C","24 months","74.73",2023
